Months,Days,date time,Average of temp,Average of humid,Average of wind speed
Jun,6-Jun,3 AM,29.8,73.3,0.7
Jun,6-Jun,4 AM,29.8,73.4,1.4
Jun,6-Jun,5 AM,29.9,73.4,1.6
Jun,6-Jun,6 AM,30.3,74.1,5.2
Jun,6-Jun,7 AM,33.7,67.0,1.9
Jun,6-Jun,8 AM,34.0,65.2,1.6
Jun,6-Jun,9 AM,35.1,60.5,7.9
Jun,6-Jun,10 AM,36.6,56.9,7.9
Jun,6-Jun,11 AM,38.1,54.4,7.1
Jun,6-Jun,12 PM,37.8,50.5,9.7
Jun,6-Jun,1 PM,38.3,48.4,9.4
Jun,6-Jun,2 PM,39.2,46.9,9.5
Jun,6-Jun,3 PM,39.8,46.3,9.6
Jun,6-Jun,4 PM,39.3,47.0,8.7
Jun,6-Jun,5 PM,38.1,48.2,9.8
Jun,6-Jun,6 PM,37.2,50.8,8.0
Jun,6-Jun,7 PM,36.0,54.2,10.0
Jun,6-Jun,8 PM,33.3,61.4,7.4
Jun,6-Jun,9 PM,32.7,62.5,2.3
Jun,6-Jun,10 PM,32.7,62.9,1.9
Jun,6-Jun,11 PM,32.3,63.9,2.1
Jun,7-Jun,12 AM,31.6,67.6,0.9
Jun,7-Jun,1 AM,31.0,69.1,2.7
Jun,7-Jun,2 AM,30.8,69.8,1.2
Jun,7-Jun,3 AM,30.7,69.5,0.7
Jun,7-Jun,4 AM,30.6,68.0,1.0
Jun,7-Jun,5 AM,31.0,63.8,1.5
Jun,7-Jun,6 AM,31.7,63.6,1.2
Jun,7-Jun,7 AM,34.2,60.9,3.1
Jun,7-Jun,8 AM,38.2,52.3,4.7
Jun,7-Jun,9 AM,38.5,51.9,7.1
Jun,7-Jun,10 AM,38.4,51.6,8.3
Jun,7-Jun,11 AM,38.6,51.2,9.1
Jun,7-Jun,12 PM,38.5,51.4,9.7
Jun,7-Jun,1 PM,38.7,49.1,9.0
Jun,7-Jun,2 PM,39.2,46.2,9.3
Jun,7-Jun,3 PM,39.3,46.5,9.5
Jun,7-Jun,4 PM,38.8,47.8,9.7
Jun,7-Jun,5 PM,35.1,55.5,6.3
Jun,7-Jun,6 PM,34.6,56.9,2.5
Jun,7-Jun,7 PM,34.2,58.8,0.6
Jun,7-Jun,8 PM,33.7,60.1,1.1
Jun,7-Jun,9 PM,33.3,62.5,1.0
Jun,7-Jun,10 PM,32.9,64.6,1.2
Jun,7-Jun,11 PM,32.5,66.0,1.5
Jun,8-Jun,12 AM,32.2,66.3,0.8
Jun,8-Jun,1 AM,31.7,66.5,1.2
Jun,8-Jun,2 AM,31.4,67.3,0.9
Jun,8-Jun,3 AM,31.2,67.8,1.2
Jun,8-Jun,4 AM,30.8,68.5,3.7
Jun,8-Jun,5 AM,30.5,69.1,1.3
Jun,8-Jun,6 AM,31.2,68.2,1.0
Jun,8-Jun,7 AM,36.0,58.9,3.3
Jun,8-Jun,8 AM,38.9,49.3,5.2
Jun,8-Jun,9 AM,39.2,46.9,7.0
Jun,8-Jun,10 AM,38.8,48.3,7.3
Jun,8-Jun,11 AM,39.2,48.3,8.2
Jun,8-Jun,12 PM,39.4,48.0,8.5
Jun,8-Jun,1 PM,40.4,45.7,8.6
Jun,8-Jun,2 PM,40.2,44.5,9.0
Jun,8-Jun,3 PM,40.2,44.0,9.5
Jun,8-Jun,4 PM,39.8,45.0,8.7
Jun,8-Jun,5 PM,37.0,51.2,7.7
Jun,8-Jun,6 PM,34.2,56.1,2.6
Jun,8-Jun,7 PM,33.8,57.2,2.5
Jun,8-Jun,8 PM,33.3,59.0,1.6
Jun,8-Jun,9 PM,32.6,62.0,0.6
Jun,8-Jun,10 PM,32.1,63.4,0.9
Jun,8-Jun,11 PM,31.8,63.3,0.9
Jun,9-Jun,12 AM,31.5,62.7,1.0
Jun,9-Jun,1 AM,31.4,63.1,0.5
Jun,9-Jun,2 AM,30.9,65.1,2.4
Jun,9-Jun,3 AM,30.1,69.1,4.3
Jun,9-Jun,4 AM,30.4,67.7,2.7
Jun,9-Jun,5 AM,30.6,67.6,1.7
Jun,9-Jun,6 AM,30.9,67.9,1.7
Jun,9-Jun,7 AM,34.6,62.1,1.8
Jun,9-Jun,8 AM,37.2,57.6,1.0
Jun,9-Jun,9 AM,38.9,53.3,2.3
Jun,9-Jun,10 AM,39.8,51.8,3.8
Jun,9-Jun,11 AM,40.4,48.5,7.8
Jun,9-Jun,12 PM,40.8,47.6,7.6
Jun,9-Jun,1 PM,41.6,46.4,6.6
Jun,9-Jun,2 PM,42.7,44.7,6.1
Jun,9-Jun,3 PM,42.5,44.0,5.3
Jun,9-Jun,4 PM,42.6,43.8,4.8
Jun,9-Jun,5 PM,41.1,45.9,4.1
Jun,9-Jun,6 PM,38.8,50.5,4.7
Jun,9-Jun,7 PM,37.3,55.4,1.1
Jun,9-Jun,8 PM,35.8,60.8,5.0
Jun,9-Jun,9 PM,31.1,69.4,6.0
Jun,9-Jun,10 PM,31.1,71.0,0.5
Jun,9-Jun,11 PM,31.7,69.6,1.9
Jun,10-Jun,12 AM,31.7,70.0,0.6
Jun,10-Jun,1 AM,31.3,70.9,3.8
Jun,10-Jun,2 AM,31.2,71.2,2.3
Jun,10-Jun,3 AM,31.0,72.1,3.0
Jun,10-Jun,4 AM,30.8,72.6,4.1
Jun,10-Jun,5 AM,30.8,72.7,4.7
Jun,10-Jun,6 AM,31.5,72.3,2.8
Jun,10-Jun,7 AM,35.2,65.4,0.8
Jun,10-Jun,8 AM,39.3,57.0,2.4
Jun,10-Jun,9 AM,39.2,52.5,8.6
Jun,10-Jun,10 AM,38.3,52.3,8.5
Jun,10-Jun,11 AM,38.9,49.9,9.1
Jun,10-Jun,12 PM,39.9,47.8,8.0
Jun,10-Jun,1 PM,41.2,46.2,8.2
Jun,10-Jun,2 PM,42.1,43.9,8.3
Jun,10-Jun,3 PM,42.4,43.7,6.6
Jun,10-Jun,4 PM,42.5,43.9,5.9
Jun,10-Jun,5 PM,38.3,50.8,8.2
Jun,10-Jun,6 PM,34.2,58.6,4.5
Jun,10-Jun,7 PM,34.3,59.0,3.7
Jun,10-Jun,8 PM,32.2,63.1,8.4
Jun,10-Jun,9 PM,32.3,62.9,2.5
Jun,10-Jun,10 PM,32.1,64.0,3.0
Jun,10-Jun,11 PM,32.2,64.9,0.5
Jun,11-Jun,12 AM,32.4,63.7,0.5
Jun,11-Jun,1 AM,32.2,64.0,0.4
Jun,11-Jun,2 AM,32.0,65.4,3.8
Jun,11-Jun,3 AM,31.6,66.7,2.2
Jun,11-Jun,4 AM,31.3,67.0,2.1
Jun,11-Jun,5 AM,31.0,67.9,1.2
Jun,11-Jun,6 AM,31.3,68.6,6.8
Jun,11-Jun,7 AM,35.7,60.5,4.1
Jun,11-Jun,8 AM,38.2,53.6,5.3
Jun,11-Jun,9 AM,38.0,50.7,8.2
Jun,11-Jun,10 AM,37.6,51.5,9.2
Jun,11-Jun,11 AM,38.9,49.6,7.8
Jun,11-Jun,12 PM,39.5,47.3,8.1
Jun,11-Jun,1 PM,40.1,46.7,8.5
Jun,11-Jun,2 PM,41.0,45.4,9.3
Jun,11-Jun,3 PM,41.5,43.5,8.7
Jun,11-Jun,4 PM,40.5,45.2,8.9
Jun,11-Jun,5 PM,40.4,46.7,3.8
Jun,11-Jun,6 PM,39.2,49.5,0.7
Jun,11-Jun,7 PM,37.5,54.8,1.6
Jun,11-Jun,8 PM,36.5,56.4,1.6
Jun,11-Jun,9 PM,34.8,62.7,5.1
Jun,11-Jun,10 PM,34.2,64.0,2.5
Jun,11-Jun,11 PM,33.8,64.5,2.7
Jun,12-Jun,12 AM,33.2,65.8,3.1
Jun,12-Jun,1 AM,33.1,65.9,3.3
Jun,12-Jun,2 AM,32.9,65.9,2.6
Jun,12-Jun,3 AM,33.2,65.6,2.4
Jun,12-Jun,4 AM,32.9,66.4,2.4
Jun,12-Jun,5 AM,32.9,66.5,1.9
Jun,12-Jun,6 AM,33.5,65.8,1.4
Jun,12-Jun,7 AM,35.0,64.0,1.3
Jun,12-Jun,8 AM,37.8,57.7,4.7
Jun,12-Jun,9 AM,39.8,52.1,7.0
Jun,12-Jun,10 AM,39.4,50.3,8.6
Jun,12-Jun,11 AM,39.7,49.9,6.9
Jun,12-Jun,12 PM,40.2,47.6,8.9
Jun,12-Jun,1 PM,41.2,45.7,9.3
Jun,12-Jun,2 PM,42.3,42.7,8.3
Jun,12-Jun,3 PM,41.4,44.0,8.4
Jun,12-Jun,4 PM,41.1,45.2,7.8
Jun,12-Jun,5 PM,41.5,44.0,6.1
Jun,12-Jun,6 PM,39.3,50.1,1.2
Jun,12-Jun,7 PM,37.2,56.5,4.4
Jun,12-Jun,8 PM,35.4,61.9,4.1
Jun,12-Jun,9 PM,34.7,62.8,3.4
Jun,12-Jun,10 PM,34.1,64.8,5.1
Jun,12-Jun,11 PM,33.6,66.8,4.6
Jun,13-Jun,12 AM,33.8,65.9,1.5
Jun,13-Jun,1 AM,33.6,66.7,1.8
Jun,13-Jun,2 AM,33.4,66.2,3.2
Jun,13-Jun,3 AM,32.9,66.4,3.7
Jun,13-Jun,4 AM,32.4,67.8,3.7
Jun,13-Jun,5 AM,32.4,67.5,1.6
Jun,13-Jun,6 AM,33.3,67.1,0.9
Jun,13-Jun,7 AM,37.0,60.0,3.0
Jun,13-Jun,8 AM,40.4,52.3,3.0
Jun,13-Jun,9 AM,41.1,49.2,4.6
Jun,13-Jun,10 AM,41.7,47.5,4.9
Jun,13-Jun,11 AM,41.1,47.4,7.5
Jun,13-Jun,12 PM,40.9,47.7,8.5
Jun,13-Jun,1 PM,40.7,47.3,7.4
Jun,13-Jun,2 PM,41.2,46.8,6.1
Jun,13-Jun,3 PM,40.8,47.2,3.9
Jun,13-Jun,4 PM,40.1,47.3,2.3
Jun,13-Jun,5 PM,39.5,48.7,1.2
Jun,13-Jun,6 PM,38.2,51.4,0.5
Jun,13-Jun,7 PM,37.0,52.9,0.7
Jun,13-Jun,8 PM,36.0,56.4,0.5
Jun,13-Jun,9 PM,35.0,57.7,0.8
Jun,13-Jun,10 PM,34.2,59.5,5.5
Jun,13-Jun,11 PM,34.1,60.5,1.4
Jun,14-Jun,12 AM,33.3,63.1,1.7
Jun,14-Jun,1 AM,33.2,63.3,2.4
Jun,14-Jun,2 AM,33.2,63.9,2.8
Jun,14-Jun,3 AM,32.5,67.7,4.2
Jun,14-Jun,4 AM,32.3,68.9,3.4
Jun,14-Jun,5 AM,32.3,68.2,3.5
Jun,14-Jun,6 AM,32.8,67.6,3.1
Jun,14-Jun,7 AM,34.9,63.4,2.6
Jun,14-Jun,8 AM,38.2,56.5,4.5
Jun,14-Jun,9 AM,38.8,53.1,4.6
Jun,14-Jun,10 AM,40.7,48.2,4.6
Jun,14-Jun,11 AM,41.7,45.3,6.5
Jun,14-Jun,12 PM,42.3,42.8,5.4
Jun,14-Jun,1 PM,43.7,40.3,5.6
Jun,14-Jun,2 PM,41.8,45.5,7.5
Jun,14-Jun,3 PM,40.8,47.0,8.4
Jun,14-Jun,4 PM,40.2,50.5,7.2
Jun,14-Jun,5 PM,38.8,52.5,5.5
Jun,14-Jun,6 PM,37.4,55.9,3.7
Jun,14-Jun,7 PM,36.1,59.2,3.0
Jun,14-Jun,8 PM,35.0,63.2,4.4
Jun,14-Jun,9 PM,34.7,64.4,1.6
Jun,14-Jun,10 PM,33.9,66.1,1.2
Jun,14-Jun,11 PM,34.0,65.1,1.8
Jun,15-Jun,12 AM,33.7,65.8,1.9
Jun,15-Jun,1 AM,33.6,66.0,1.6
Jun,15-Jun,2 AM,33.1,67.2,1.4
Jun,15-Jun,3 AM,32.8,68.4,3.0
Jun,15-Jun,4 AM,32.6,69.0,1.4
Jun,15-Jun,5 AM,32.3,70.0,1.4
Jun,15-Jun,6 AM,33.1,68.4,2.5
Jun,15-Jun,7 AM,36.7,60.9,3.4
Jun,15-Jun,8 AM,37.9,56.4,4.2
Jun,15-Jun,9 AM,38.8,54.6,4.4
Jun,15-Jun,10 AM,39.3,53.0,5.2
Jun,15-Jun,11 AM,39.8,51.9,7.5
Jun,15-Jun,12 PM,39.6,50.2,9.3
Jun,15-Jun,1 PM,40.2,49.3,8.6
Jun,15-Jun,2 PM,35.8,55.7,6.3
Jun,15-Jun,3 PM,31.5,66.8,4.8
Jun,18-Jun,3 PM,40.1,50.5,7.1
Jun,18-Jun,4 PM,39.4,53.3,0.8
Jun,18-Jun,5 PM,39.4,55.0,1.2
Jun,18-Jun,6 PM,39.6,54.6,1.2
Jun,18-Jun,7 PM,36.7,57.6,3.0
Jun,18-Jun,8 PM,35.1,64.4,0.9
Jun,18-Jun,9 PM,34.0,66.2,1.0
Jun,18-Jun,10 PM,33.4,67.0,0.8
Jun,18-Jun,11 PM,33.1,67.0,0.5
Jun,19-Jun,12 AM,33.1,67.4,3.4
Jun,19-Jun,1 AM,33.0,69.6,3.0
Jun,19-Jun,2 AM,31.8,69.9,4.4
Jun,19-Jun,3 AM,30.2,72.8,1.2
Jun,19-Jun,4 AM,29.9,70.4,0.9
Jun,19-Jun,5 AM,30.2,69.8,1.2
Jun,19-Jun,6 AM,30.9,69.6,0.8
Jun,19-Jun,7 AM,34.0,64.8,2.7
Jun,19-Jun,8 AM,37.1,60.3,4.4
Jun,19-Jun,9 AM,39.6,55.4,4.4
Jun,19-Jun,10 AM,40.0,53.0,7.1
Jun,19-Jun,11 AM,39.1,52.0,8.6
Jun,19-Jun,12 PM,39.7,50.4,7.4
Jun,19-Jun,1 PM,40.3,47.5,9.1
Jun,19-Jun,2 PM,40.2,48.2,6.7
Jun,19-Jun,3 PM,40.8,48.8,6.2
Jun,19-Jun,4 PM,40.2,50.0,3.4
Jun,19-Jun,5 PM,38.9,55.0,1.2
Jun,19-Jun,6 PM,37.4,59.7,0.9
Jun,19-Jun,7 PM,35.7,62.7,2.5
Jun,19-Jun,8 PM,32.8,61.0,8.3
Jun,19-Jun,9 PM,32.9,61.9,7.8
Jun,19-Jun,10 PM,32.3,65.8,4.8
Jun,19-Jun,11 PM,32.1,67.1,2.2
Jun,20-Jun,12 AM,31.4,68.5,1.0
Jun,20-Jun,1 AM,30.9,70.1,1.3
Jun,20-Jun,2 AM,30.6,70.6,3.6
Jun,20-Jun,3 AM,30.3,71.2,1.8
Jun,20-Jun,4 AM,30.1,71.8,1.0
Jun,20-Jun,5 AM,29.8,72.1,1.2
Jun,20-Jun,6 AM,30.9,69.1,0.8
Jun,20-Jun,7 AM,34.3,62.8,0.9
Jun,20-Jun,8 AM,36.2,58.8,1.7
Jun,20-Jun,9 AM,36.5,54.4,6.5
Jun,20-Jun,10 AM,38.3,50.3,6.3
Jun,20-Jun,11 AM,38.4,49.3,8.2
Jun,20-Jun,12 PM,38.9,48.8,7.6
Jun,20-Jun,1 PM,40.1,46.4,9.1
Jun,20-Jun,2 PM,41.7,43.1,8.2
Jun,20-Jun,3 PM,42.4,40.7,7.8
Jun,20-Jun,4 PM,42.7,40.4,8.4
Jun,20-Jun,5 PM,41.6,41.1,7.6
Jun,20-Jun,6 PM,39.6,43.5,4.1
Jun,20-Jun,7 PM,37.6,52.3,1.3
Jun,20-Jun,8 PM,36.0,57.3,3.8
Jun,20-Jun,9 PM,34.8,61.3,4.2
Jun,20-Jun,10 PM,34.3,61.2,6.1
Jun,20-Jun,11 PM,32.7,63.2,9.5
Jun,21-Jun,12 AM,30.9,65.0,6.1
Jun,21-Jun,1 AM,30.4,65.4,2.3
Jun,21-Jun,2 AM,30.7,64.1,0.9
Jun,21-Jun,3 AM,30.5,66.1,1.4
Jun,21-Jun,4 AM,30.1,66.7,2.3
Jun,21-Jun,5 AM,29.9,67.1,1.8
Jun,21-Jun,6 AM,31.8,64.9,2.6
Jun,21-Jun,7 AM,36.6,56.7,1.1
Jun,21-Jun,8 AM,39.0,51.2,3.2
Jun,21-Jun,9 AM,38.3,51.3,8.1
Jun,21-Jun,10 AM,38.0,52.5,8.4
Jun,21-Jun,11 AM,38.2,51.9,8.3
Jun,21-Jun,12 PM,38.8,50.3,8.3
Jun,21-Jun,1 PM,39.8,46.8,9.1
Jun,21-Jun,2 PM,40.9,44.3,8.8
Jun,21-Jun,3 PM,42.6,42.0,8.0
Jun,21-Jun,4 PM,42.2,41.6,8.6
Jun,21-Jun,5 PM,41.2,44.5,4.9
Jun,21-Jun,6 PM,39.7,47.7,4.3
Jun,21-Jun,7 PM,37.9,52.8,4.2
Jun,21-Jun,8 PM,35.8,58.7,6.6
Jun,21-Jun,9 PM,31.8,66.4,4.4
Jun,21-Jun,10 PM,30.3,71.8,1.4
Jun,21-Jun,11 PM,30.2,72.3,1.2
Jun,22-Jun,12 AM,30.3,72.5,2.8
Jun,22-Jun,1 AM,30.3,72.8,0.9
Jun,22-Jun,2 AM,30.3,71.9,3.1
Jun,22-Jun,3 AM,29.9,74.0,3.6
Jun,22-Jun,4 AM,29.9,73.7,3.1
Jun,22-Jun,5 AM,29.9,73.5,1.6
Jun,22-Jun,6 AM,30.3,73.0,2.6
Jun,22-Jun,7 AM,32.3,69.7,2.8
Jun,22-Jun,8 AM,35.4,61.9,3.3
Jun,22-Jun,9 AM,38.2,56.1,2.4
Jun,22-Jun,10 AM,38.8,53.2,7.2
Jun,22-Jun,11 AM,39.3,52.1,7.4
Jun,22-Jun,12 PM,38.9,50.7,8.2
Jun,22-Jun,1 PM,40.2,49.6,7.7
Jun,22-Jun,2 PM,41.9,46.5,7.9
Jun,22-Jun,3 PM,40.4,47.9,5.4
Jun,22-Jun,4 PM,40.7,48.3,4.2
Jun,22-Jun,5 PM,41.0,50.0,4.6
Jun,22-Jun,6 PM,38.0,56.5,5.6
Jun,22-Jun,7 PM,35.3,61.9,5.3
Jun,22-Jun,8 PM,34.2,64.6,3.9
Jun,22-Jun,9 PM,33.5,66.7,5.2
Jun,22-Jun,10 PM,32.9,67.5,4.7
Jun,22-Jun,11 PM,32.6,66.7,3.7
Jun,23-Jun,12 AM,32.6,67.8,2.9
Jun,23-Jun,1 AM,32.8,66.4,1.6
Jun,23-Jun,2 AM,32.4,67.3,1.8
Jun,23-Jun,3 AM,32.3,67.3,1.2
Jun,23-Jun,4 AM,32.3,67.7,1.3
Jun,23-Jun,5 AM,32.3,67.9,1.3
Jun,23-Jun,6 AM,32.4,69.4,1.1
Jun,23-Jun,7 AM,34.6,64.8,1.5
Jun,23-Jun,8 AM,36.0,60.4,3.1
Jun,23-Jun,9 AM,34.5,62.0,6.1
Jun,23-Jun,10 AM,32.9,65.1,1.8
Jun,23-Jun,11 AM,34.6,60.7,4.4
Jun,23-Jun,12 PM,37.3,55.9,8.2
Jun,23-Jun,1 PM,39.2,50.8,8.2
Jun,23-Jun,2 PM,39.6,51.2,3.2
Jun,23-Jun,3 PM,40.1,50.9,2.0
Jun,23-Jun,4 PM,39.0,52.8,2.9
Jun,23-Jun,5 PM,36.6,58.6,4.0
Jun,23-Jun,6 PM,35.4,61.2,3.6
Jun,23-Jun,7 PM,34.2,64.7,3.7
Jun,23-Jun,8 PM,33.4,67.9,3.6
Jun,23-Jun,9 PM,33.4,67.7,3.2
Jun,23-Jun,10 PM,33.3,67.8,2.5
Jun,23-Jun,11 PM,33.3,67.9,2.0
Jun,24-Jun,12 AM,32.9,68.5,1.3
Jun,24-Jun,1 AM,32.8,69.0,2.9
Jun,24-Jun,2 AM,32.5,69.8,1.8
Jun,24-Jun,3 AM,32.3,69.9,2.6
Jun,24-Jun,4 AM,32.4,69.5,1.7
Jun,24-Jun,5 AM,32.0,70.5,1.4
Jun,24-Jun,6 AM,32.5,69.8,1.5
Jun,24-Jun,7 AM,33.7,68.5,2.9
Jun,24-Jun,8 AM,37.2,59.1,4.0
Jun,24-Jun,9 AM,40.2,51.4,6.0
Jun,24-Jun,10 AM,39.1,51.2,7.4
Jun,24-Jun,11 AM,39.8,50.0,7.1
Jun,24-Jun,12 PM,38.7,53.0,7.4
Jun,24-Jun,1 PM,39.3,52.3,6.9
Jun,24-Jun,2 PM,39.3,52.7,5.7
Jun,24-Jun,3 PM,37.0,56.9,4.5
Jun,24-Jun,4 PM,35.0,61.4,4.6
Jun,24-Jun,5 PM,34.2,62.2,3.7
Jun,24-Jun,6 PM,33.5,62.6,4.3
Jun,24-Jun,7 PM,33.6,62.3,2.6
Jun,24-Jun,8 PM,33.1,63.3,5.3
Jun,24-Jun,9 PM,31.7,63.6,6.0
Jun,24-Jun,10 PM,31.0,67.4,2.9
Jun,24-Jun,11 PM,31.0,67.9,0.9
Jun,25-Jun,12 AM,30.9,67.7,1.1
Jun,25-Jun,1 AM,30.7,68.4,0.9
Jun,25-Jun,2 AM,30.4,68.6,2.9
Jun,25-Jun,3 AM,30.4,68.0,1.7
Jun,25-Jun,4 AM,30.2,69.6,1.6
Jun,25-Jun,5 AM,29.5,71.5,4.2
Jun,25-Jun,6 AM,30.3,69.8,1.5
Jun,25-Jun,7 AM,33.5,64.7,1.2
Jun,25-Jun,8 AM,37.6,56.4,3.0
Jun,25-Jun,9 AM,39.8,49.3,3.9
Jun,25-Jun,10 AM,40.2,47.0,5.6
Jun,25-Jun,11 AM,39.7,48.0,6.8
Jun,25-Jun,12 PM,40.3,45.9,7.8
Jun,25-Jun,1 PM,41.0,44.0,8.2
Jun,25-Jun,2 PM,43.0,41.2,6.3
Jun,25-Jun,3 PM,43.0,40.6,6.3
Jun,25-Jun,4 PM,41.1,43.5,6.5
Jun,25-Jun,5 PM,37.4,54.5,6.2
Jun,25-Jun,6 PM,36.5,56.9,4.3
Jun,25-Jun,7 PM,35.3,60.2,3.9
Jun,25-Jun,8 PM,34.5,62.1,3.1
Jun,25-Jun,9 PM,34.2,62.8,3.8
Jun,25-Jun,10 PM,34.1,62.8,3.1
Jun,25-Jun,11 PM,33.6,63.6,3.9
Jun,26-Jun,12 AM,33.3,65.0,3.6
Jun,26-Jun,1 AM,32.9,66.6,3.0
Jun,26-Jun,2 AM,32.8,66.5,1.9
Jun,26-Jun,3 AM,32.7,67.0,2.3
Jun,26-Jun,4 AM,32.7,67.1,2.4
Jun,26-Jun,5 AM,32.4,68.4,3.2
Jun,26-Jun,6 AM,32.9,67.3,3.2
Jun,26-Jun,7 AM,34.9,62.9,3.8
Jun,26-Jun,8 AM,36.4,59.0,3.8
Jun,26-Jun,9 AM,38.0,55.3,3.9
Jun,26-Jun,10 AM,39.4,51.3,4.3
Jun,26-Jun,11 AM,40.0,48.2,6.3
Jun,26-Jun,12 PM,40.9,46.6,6.3
Jun,26-Jun,1 PM,41.8,44.4,5.9
Jun,26-Jun,2 PM,38.6,48.5,6.2
Jun,26-Jun,3 PM,36.1,57.5,4.8
Jun,26-Jun,4 PM,37.1,56.5,1.1
Jun,26-Jun,5 PM,36.9,55.1,3.7
Jun,26-Jun,6 PM,35.7,58.1,3.1
Jun,26-Jun,7 PM,34.9,59.9,1.5
Jun,26-Jun,8 PM,34.3,62.2,0.8
Jun,26-Jun,9 PM,34.0,63.7,0.7
Jun,26-Jun,10 PM,33.4,64.8,2.6
Jun,26-Jun,11 PM,32.9,65.4,3.8
Jun,27-Jun,12 AM,32.2,67.9,4.1
Jun,27-Jun,1 AM,32.5,66.3,1.7
Jun,27-Jun,2 AM,32.4,67.1,1.0
Jun,27-Jun,3 AM,32.4,67.6,2.1
Jun,27-Jun,4 AM,32.5,66.9,1.4
Jun,27-Jun,5 AM,32.5,67.3,2.7
Jun,27-Jun,6 AM,33.5,65.5,2.5
Jun,27-Jun,7 AM,36.0,60.0,3.9
Jun,27-Jun,8 AM,37.6,56.4,3.5
Jun,27-Jun,9 AM,39.4,51.8,5.0
Jun,27-Jun,10 AM,39.7,49.9,5.9
Jun,27-Jun,11 AM,39.9,48.6,7.4
Jun,27-Jun,12 PM,40.9,46.6,8.5
Jun,27-Jun,1 PM,37.7,52.5,7.6
Jun,28-Jun,12 PM,38.6,53.4,8.1
Jun,28-Jun,1 PM,39.9,50.5,8.3
Jun,28-Jun,2 PM,40.9,48.0,8.1
Jun,28-Jun,3 PM,42.1,45.5,8.7
Jun,28-Jun,4 PM,42.0,45.1,9.3
Jun,28-Jun,5 PM,40.4,47.7,9.1
Jun,28-Jun,6 PM,37.7,52.1,8.1
Jun,28-Jun,7 PM,33.7,56.8,5.8
Jun,28-Jun,8 PM,33.4,59.2,4.2
Jun,28-Jun,9 PM,33.1,62.0,1.0
Jun,28-Jun,10 PM,32.4,63.9,6.2
Jun,28-Jun,11 PM,31.9,65.3,3.0
Jun,29-Jun,12 AM,31.7,66.0,1.7
Jun,29-Jun,1 AM,31.4,67.7,1.7
Jun,29-Jun,2 AM,30.6,70.7,5.2
Jun,29-Jun,3 AM,30.8,69.7,2.1
Jun,29-Jun,4 AM,30.9,69.2,0.5
Jun,29-Jun,5 AM,31.1,69.3,0.2
Jun,29-Jun,6 AM,31.8,68.7,1.0
Jun,29-Jun,7 AM,34.6,64.2,1.1
Jun,29-Jun,8 AM,38.4,56.2,3.4
Jun,29-Jun,9 AM,38.5,53.4,8.8
Jun,29-Jun,10 AM,38.3,52.8,8.5
Jun,29-Jun,11 AM,38.4,52.3,8.8
Jun,29-Jun,12 PM,39.4,49.7,8.9
Jun,29-Jun,1 PM,40.3,48.2,8.7
Jun,29-Jun,2 PM,42.1,44.8,8.7
Jun,29-Jun,3 PM,42.5,44.2,8.5
Jun,29-Jun,4 PM,41.7,46.1,7.3
Jun,29-Jun,5 PM,40.3,49.6,6.2
Jun,29-Jun,6 PM,38.2,54.6,7.0
Jun,29-Jun,7 PM,36.6,56.4,4.9
Jun,29-Jun,8 PM,35.9,58.3,1.6
Jun,29-Jun,9 PM,34.8,58.2,6.3
Jun,29-Jun,10 PM,34.0,57.4,3.9
Jun,29-Jun,11 PM,34.3,57.9,1.2
Jul,1-Jul,12 AM,30.6,73.0,2.2
Jul,1-Jul,1 AM,30.8,72.1,0.9
Jul,1-Jul,2 AM,30.7,72.7,2.2
Jul,1-Jul,3 AM,30.7,73.0,1.0
Jul,1-Jul,4 AM,30.6,73.7,2.3
Jul,1-Jul,5 AM,29.9,76.0,5.0
Jul,1-Jul,6 AM,30.2,75.3,5.0
Jul,1-Jul,7 AM,31.2,73.1,4.9
Jul,1-Jul,8 AM,33.2,68.9,5.0
Jul,1-Jul,9 AM,36.3,60.3,6.5
Jul,1-Jul,10 AM,36.9,58.1,7.3
Jul,1-Jul,11 AM,37.3,55.9,8.1
Jul,1-Jul,12 PM,39.0,52.0,7.9
Jul,1-Jul,1 PM,39.6,48.8,8.9
Jul,1-Jul,2 PM,40.0,47.5,9.0
Jul,1-Jul,3 PM,40.8,45.0,8.6
Jul,1-Jul,4 PM,40.2,44.4,9.0
Jul,1-Jul,5 PM,39.0,50.0,7.7
Jul,1-Jul,6 PM,37.0,57.0,6.7
Jul,1-Jul,7 PM,35.7,60.3,7.2
Jul,1-Jul,8 PM,33.1,67.0,7.8
Jul,1-Jul,9 PM,30.1,72.0,3.1
Jul,1-Jul,10 PM,30.6,71.9,1.0
Jul,1-Jul,11 PM,30.9,70.9,0.8
Jul,2-Jul,12 AM,31.4,70.2,0.7
Jul,2-Jul,1 AM,31.5,70.4,1.1
Jul,2-Jul,2 AM,31.8,70.7,5.4
Jul,2-Jul,3 AM,31.5,71.6,2.6
Jul,2-Jul,4 AM,31.4,72.7,1.2
Jul,2-Jul,5 AM,31.9,71.9,1.0
Jul,2-Jul,6 AM,32.0,72.1,0.7
Jul,2-Jul,7 AM,33.5,69.1,1.2
Jul,2-Jul,8 AM,36.2,61.9,4.7
Jul,2-Jul,9 AM,36.5,59.6,8.0
Jul,2-Jul,10 AM,37.4,56.8,7.8
Jul,2-Jul,11 AM,38.0,55.0,7.9
Jul,2-Jul,12 PM,38.3,54.1,6.7
