Months,Days,date time,Average of temp,Average of humid,Average of wind speed
Feb,14-Feb,1 AM,31.66,73.61,0.00
Feb,14-Feb,2 AM,31.51,74.41,0.00
Feb,14-Feb,3 AM,31.99,72.88,0.00
Feb,14-Feb,4 AM,31.29,74.80,0.00
Feb,14-Feb,5 AM,30.71,76.93,0.00
Feb,14-Feb,6 AM,31.28,75.35,0.00
Feb,14-Feb,7 AM,33.16,71.79,0.00
Feb,14-Feb,8 AM,35.88,66.94,0.00
Feb,14-Feb,9 AM,39.69,59.22,0.01
Feb,14-Feb,10 AM,41.32,53.41,0.06
Feb,14-Feb,11 AM,41.82,51.55,0.12
Feb,14-Feb,12 PM,43.10,49.67,0.03
Feb,14-Feb,1 PM,37.51,58.75,0.99
Feb,14-Feb,2 PM,36.39,65.36,0.12
Feb,14-Feb,3 PM,37.94,62.61,0.00
Feb,14-Feb,4 PM,41.82,52.60,0.00
Feb,14-Feb,5 PM,39.18,57.04,0.09
Feb,14-Feb,6 PM,35.33,66.95,0.09
Feb,14-Feb,7 PM,33.93,71.33,0.86
Feb,14-Feb,8 PM,30.16,80.64,1.51
Feb,14-Feb,9 PM,30.65,80.17,0.03
Feb,14-Feb,10 PM,29.96,82.53,0.34
Feb,14-Feb,11 PM,30.53,80.72,0.01
Feb,15-Feb,12 AM,30.77,79.82,0.00
Feb,15-Feb,1 AM,30.80,79.81,0.00
Feb,15-Feb,2 AM,30.61,80.13,0.00
Feb,15-Feb,3 AM,30.64,80.22,0.00
Feb,15-Feb,4 AM,30.64,79.98,0.00
Feb,15-Feb,5 AM,30.32,80.80,0.00
Feb,15-Feb,6 AM,30.20,81.08,0.00
Feb,15-Feb,7 AM,30.68,80.30,0.00
Feb,15-Feb,8 AM,33.20,77.15,0.00
Feb,15-Feb,9 AM,36.21,64.76,0.73
Feb,15-Feb,10 AM,34.47,63.55,1.75
Feb,15-Feb,11 AM,34.91,62.20,2.03
Feb,15-Feb,12 PM,35.44,61.25,0.96
Feb,15-Feb,1 PM,37.12,55.87,1.70
Feb,15-Feb,2 PM,36.91,56.19,1.10
Feb,15-Feb,3 PM,37.58,55.75,0.68
Feb,15-Feb,4 PM,37.24,56.30,0.29
Feb,15-Feb,5 PM,36.60,58.25,0.00
Feb,15-Feb,6 PM,35.94,61.21,0.00
Feb,15-Feb,7 PM,35.47,63.82,0.00
Feb,15-Feb,8 PM,34.34,67.12,0.00
Feb,15-Feb,9 PM,34.07,69.11,0.00
Feb,15-Feb,10 PM,34.04,68.35,0.00
Feb,15-Feb,11 PM,33.56,70.93,0.00
Feb,16-Feb,12 AM,33.02,73.22,0.00
Feb,16-Feb,1 AM,32.60,73.96,0.00
Feb,16-Feb,2 AM,31.92,75.22,0.00
Feb,16-Feb,3 AM,31.56,75.64,0.00
Feb,16-Feb,4 AM,31.34,75.99,0.00
Feb,16-Feb,5 AM,31.35,75.72,0.00
Feb,16-Feb,6 AM,31.25,76.43,0.00
Feb,16-Feb,7 AM,31.64,75.75,0.00
Feb,16-Feb,8 AM,32.97,72.23,0.28
Feb,16-Feb,9 AM,33.29,67.59,0.83
Feb,16-Feb,10 AM,36.97,58.21,0.19
Feb,16-Feb,11 AM,36.65,57.19,0.86
Feb,16-Feb,12 PM,37.39,56.18,1.06
Feb,16-Feb,1 PM,36.77,58.15,0.73
Feb,16-Feb,2 PM,36.48,60.03,0.66
Feb,16-Feb,3 PM,37.11,59.60,0.56
Feb,16-Feb,4 PM,37.04,59.73,0.20
Feb,16-Feb,5 PM,35.85,62.85,0.09
Feb,16-Feb,6 PM,35.14,64.59,0.01
Feb,16-Feb,7 PM,34.95,64.21,0.00
Feb,16-Feb,8 PM,34.52,66.33,0.00
Feb,16-Feb,9 PM,34.10,68.70,0.00
Feb,16-Feb,10 PM,33.31,70.68,0.00
Feb,16-Feb,11 PM,32.95,71.05,0.00
Feb,17-Feb,12 AM,32.59,72.36,0.00
Feb,17-Feb,1 AM,31.93,74.22,0.00
Feb,17-Feb,2 AM,32.41,73.13,0.00
Feb,17-Feb,3 AM,32.14,74.10,0.00
Feb,17-Feb,4 AM,31.76,74.97,0.00
Feb,17-Feb,5 AM,31.33,74.76,0.33
Feb,17-Feb,6 AM,31.73,73.56,0.01
Feb,17-Feb,7 AM,32.47,73.01,0.00
Feb,17-Feb,8 AM,33.80,70.06,0.00
Feb,17-Feb,9 AM,34.77,67.32,0.02
Feb,17-Feb,10 AM,36.98,61.73,0.64
Feb,17-Feb,11 AM,38.78,58.06,0.22
Feb,17-Feb,12 PM,38.06,59.22,0.32
Feb,17-Feb,1 PM,39.27,56.71,0.18
Feb,17-Feb,2 PM,40.58,54.01,0.15
Feb,17-Feb,3 PM,40.78,53.35,0.01
Feb,17-Feb,4 PM,39.41,56.06,0.39
Feb,17-Feb,5 PM,32.74,73.05,0.74
Feb,17-Feb,6 PM,31.95,76.15,0.01
Feb,17-Feb,7 PM,31.56,77.34,0.01
Feb,17-Feb,8 PM,31.99,76.24,0.00
Feb,17-Feb,9 PM,31.13,78.48,0.00
Feb,17-Feb,10 PM,31.76,76.13,0.00
Feb,17-Feb,11 PM,31.72,76.20,0.00
Feb,18-Feb,12 AM,31.04,78.53,0.00
Feb,18-Feb,1 AM,30.81,78.10,0.00
Feb,18-Feb,2 AM,30.51,78.24,0.00
Feb,18-Feb,3 AM,30.17,78.69,0.00
Feb,18-Feb,4 AM,30.08,78.19,0.00
Feb,18-Feb,5 AM,30.13,77.68,0.00
Feb,18-Feb,6 AM,30.18,78.63,0.00
Feb,18-Feb,7 AM,31.31,77.42,0.00
Feb,18-Feb,8 AM,34.91,71.11,0.00
Feb,18-Feb,9 AM,38.38,62.31,0.02
Feb,18-Feb,10 AM,38.58,58.65,0.35
Feb,18-Feb,11 AM,38.45,58.45,0.67
Feb,18-Feb,12 PM,40.01,54.42,0.45
Feb,18-Feb,1 PM,41.08,52.58,0.33
Feb,18-Feb,2 PM,40.69,53.02,0.22
Feb,18-Feb,3 PM,40.00,53.57,0.33
Feb,18-Feb,4 PM,39.73,54.70,0.43
Feb,18-Feb,5 PM,38.92,57.18,0.17
Feb,18-Feb,6 PM,37.33,59.98,0.00
Feb,18-Feb,7 PM,36.47,62.94,0.00
Feb,18-Feb,8 PM,36.31,64.35,0.00
Feb,18-Feb,9 PM,35.79,66.30,0.00
Feb,18-Feb,10 PM,35.08,68.23,0.00
Feb,18-Feb,11 PM,34.26,70.48,0.00
Feb,19-Feb,12 AM,33.99,71.14,0.00
Feb,19-Feb,1 AM,33.41,72.67,0.00
Feb,19-Feb,2 AM,32.72,74.44,0.00
Feb,19-Feb,3 AM,32.29,75.18,0.00
Feb,19-Feb,4 AM,32.53,74.12,0.00
Feb,19-Feb,5 AM,32.13,74.85,0.00
Feb,19-Feb,6 AM,32.36,72.95,0.00
Feb,19-Feb,7 AM,31.65,76.16,0.40
Feb,19-Feb,8 AM,29.76,82.90,0.36
Feb,19-Feb,9 AM,32.45,79.54,0.07
Feb,19-Feb,10 AM,37.88,65.52,0.05
Feb,19-Feb,11 AM,40.63,55.93,0.22
Feb,19-Feb,12 PM,39.89,55.32,0.35
Feb,19-Feb,1 PM,41.57,52.79,0.29
Feb,19-Feb,2 PM,42.15,51.28,0.50
Feb,19-Feb,3 PM,42.25,48.93,0.69
Feb,19-Feb,4 PM,42.32,49.01,0.38
Feb,19-Feb,5 PM,41.19,50.70,0.19
Feb,19-Feb,6 PM,38.13,56.21,0.01
Feb,19-Feb,7 PM,36.88,59.79,0.00
Feb,19-Feb,8 PM,35.06,66.01,0.03
Feb,19-Feb,9 PM,34.94,66.94,0.00
Feb,19-Feb,10 PM,35.14,66.41,0.00
Feb,19-Feb,11 PM,34.30,67.75,0.10
Feb,20-Feb,12 AM,34.44,67.70,0.02
Feb,20-Feb,1 AM,34.34,68.48,0.00
Feb,20-Feb,2 AM,34.02,69.30,0.00
Feb,20-Feb,3 AM,33.11,72.73,0.00
Feb,20-Feb,4 AM,33.25,72.74,0.00
Feb,20-Feb,5 AM,32.58,74.94,0.05
Feb,20-Feb,6 AM,32.28,75.37,0.00
Feb,20-Feb,7 AM,33.66,72.87,0.01
Feb,20-Feb,8 AM,35.26,69.29,0.30
Feb,20-Feb,9 AM,36.27,66.97,0.30
Feb,20-Feb,10 AM,38.17,61.01,0.19
Feb,20-Feb,11 AM,39.87,56.10,0.14
Feb,20-Feb,12 PM,39.61,56.40,0.45
Feb,20-Feb,1 PM,40.24,53.20,1.36
Feb,20-Feb,2 PM,40.62,51.93,1.55
Feb,20-Feb,3 PM,39.15,55.67,1.08
Feb,20-Feb,4 PM,38.81,57.46,0.64
Feb,20-Feb,5 PM,37.75,60.12,0.40
Feb,20-Feb,6 PM,37.04,62.44,0.09
Feb,20-Feb,7 PM,35.38,67.03,0.01
Feb,20-Feb,8 PM,34.08,70.29,0.09
Feb,20-Feb,9 PM,34.76,69.10,0.03
Feb,20-Feb,10 PM,34.52,70.27,0.02
Feb,20-Feb,11 PM,33.96,71.49,0.01
Feb,21-Feb,12 AM,33.39,73.05,0.00
Feb,21-Feb,1 AM,33.16,73.37,0.00
Feb,21-Feb,2 AM,33.63,72.22,0.02
Feb,21-Feb,3 AM,33.46,72.48,0.00
Feb,21-Feb,4 AM,33.07,73.89,0.05
Feb,21-Feb,5 AM,32.71,74.76,0.00
Feb,21-Feb,6 AM,33.02,73.87,0.00
Feb,21-Feb,7 AM,33.98,72.55,0.00
Feb,21-Feb,8 AM,35.77,67.43,0.21
Feb,21-Feb,9 AM,36.58,64.23,0.65
Feb,21-Feb,10 AM,36.56,62.38,1.08
Feb,21-Feb,11 AM,36.45,61.51,1.40
Feb,21-Feb,12 PM,36.24,60.78,1.69
Feb,21-Feb,1 PM,37.18,57.75,1.47
Feb,21-Feb,2 PM,35.60,60.00,1.01
Feb,21-Feb,3 PM,33.71,64.18,1.43
Feb,21-Feb,4 PM,34.06,61.21,0.76
Feb,21-Feb,5 PM,33.58,61.83,0.40
Feb,21-Feb,6 PM,32.13,64.10,0.65
Feb,21-Feb,7 PM,32.01,63.09,0.16
Feb,21-Feb,8 PM,30.66,65.30,0.88
Feb,21-Feb,9 PM,30.12,65.33,0.26
Feb,21-Feb,10 PM,30.58,64.21,0.00
Feb,21-Feb,11 PM,30.06,64.20,0.01
Feb,22-Feb,12 AM,29.59,65.07,0.24
Feb,22-Feb,1 AM,29.71,64.97,0.02
Feb,22-Feb,2 AM,29.70,64.79,0.00
Feb,22-Feb,3 AM,29.31,65.10,0.00
Feb,22-Feb,4 AM,29.18,66.41,0.00
Feb,22-Feb,5 AM,28.58,68.69,0.00
Feb,22-Feb,6 AM,28.04,71.59,0.00
Feb,22-Feb,7 AM,30.48,66.81,0.00
Feb,22-Feb,8 AM,34.59,57.93,0.00
Feb,22-Feb,9 AM,37.01,51.92,0.00
Feb,22-Feb,10 AM,37.60,50.59,0.20
Feb,22-Feb,11 AM,39.30,47.18,0.12
Feb,22-Feb,12 PM,39.03,47.22,0.51
Feb,22-Feb,1 PM,39.38,47.17,0.70
Feb,22-Feb,2 PM,40.48,45.13,0.66
Feb,22-Feb,3 PM,39.99,45.48,0.54
Feb,22-Feb,4 PM,39.66,46.48,0.17
Feb,22-Feb,5 PM,38.88,49.87,0.21
Feb,22-Feb,6 PM,35.85,55.83,0.20
Feb,22-Feb,7 PM,34.08,58.85,0.64
Feb,22-Feb,8 PM,32.85,60.81,0.80
Feb,22-Feb,9 PM,33.28,59.06,0.20
Feb,22-Feb,10 PM,33.36,56.04,0.03
Feb,22-Feb,11 PM,32.24,59.77,0.00
Feb,23-Feb,12 AM,31.41,63.09,0.00
Feb,23-Feb,1 AM,30.58,67.03,0.00
Feb,23-Feb,2 AM,29.95,68.07,0.00
Feb,23-Feb,3 AM,29.43,69.75,0.00
Feb,23-Feb,4 AM,29.04,70.39,0.02
Feb,23-Feb,5 AM,28.77,68.96,0.00
Feb,23-Feb,6 AM,28.24,71.73,0.00
Feb,23-Feb,7 AM,31.84,63.62,0.00
Feb,23-Feb,8 AM,35.42,54.35,0.00
Feb,23-Feb,9 AM,36.03,52.53,0.01
Feb,23-Feb,10 AM,38.78,48.58,0.02
Feb,23-Feb,11 AM,41.46,44.24,0.06
Feb,23-Feb,12 PM,39.51,45.04,0.51
Feb,23-Feb,1 PM,41.09,42.08,0.22
Feb,23-Feb,2 PM,42.92,39.41,0.18
Feb,23-Feb,3 PM,42.95,38.31,0.26
Feb,23-Feb,4 PM,39.57,40.52,1.46
Feb,23-Feb,5 PM,37.87,42.89,1.10
Feb,23-Feb,6 PM,34.42,47.50,1.89
Feb,23-Feb,7 PM,34.06,46.89,0.86
Feb,23-Feb,8 PM,34.14,46.43,0.03
Feb,23-Feb,9 PM,33.24,47.54,0.12
Feb,23-Feb,10 PM,32.67,47.18,0.65
Feb,23-Feb,11 PM,32.16,51.07,0.01
Feb,24-Feb,12 AM,30.83,54.89,0.00
Feb,24-Feb,1 AM,30.12,57.05,0.00
Feb,24-Feb,2 AM,29.46,57.96,0.00
Feb,24-Feb,3 AM,28.97,58.54,0.00
Feb,24-Feb,4 AM,28.29,60.08,0.00
Feb,24-Feb,5 AM,27.42,62.99,0.00
Feb,24-Feb,6 AM,27.25,62.02,0.01
Feb,24-Feb,7 AM,29.45,60.37,0.00
Feb,24-Feb,8 AM,33.79,51.51,0.03
Feb,24-Feb,9 AM,35.19,45.82,0.15
Feb,24-Feb,10 AM,37.41,41.49,0.48
Feb,24-Feb,11 AM,38.99,39.54,0.25
Feb,24-Feb,12 PM,40.17,38.15,0.26
Feb,24-Feb,1 PM,38.88,36.80,2.09
Feb,24-Feb,2 PM,38.35,38.33,2.12
Feb,24-Feb,3 PM,37.50,40.42,2.77
Feb,24-Feb,4 PM,37.33,41.15,2.29
Feb,24-Feb,5 PM,36.51,41.70,1.74
Feb,24-Feb,6 PM,35.80,42.18,0.35
Feb,24-Feb,7 PM,33.98,43.35,0.80
Feb,24-Feb,8 PM,32.95,45.14,0.13
Feb,24-Feb,9 PM,32.64,47.80,0.00
Feb,24-Feb,10 PM,31.71,50.05,0.00
Feb,24-Feb,11 PM,31.14,50.96,0.00
Feb,25-Feb,12 AM,30.34,53.61,0.00
Feb,25-Feb,1 AM,29.39,56.92,0.00
Feb,25-Feb,2 AM,28.68,59.15,0.00
Feb,25-Feb,3 AM,28.72,57.57,0.00
Feb,25-Feb,4 AM,28.10,61.18,0.00
Feb,25-Feb,5 AM,26.81,66.78,0.00
Feb,25-Feb,6 AM,26.85,64.76,0.00
Feb,25-Feb,7 AM,29.30,59.07,0.00
Feb,25-Feb,8 AM,32.32,53.49,0.00
Feb,25-Feb,9 AM,37.51,43.53,0.00
Feb,25-Feb,10 AM,39.04,39.96,0.01
Feb,25-Feb,11 AM,39.41,38.36,0.03
Feb,25-Feb,12 PM,41.65,35.30,0.01
Feb,25-Feb,1 PM,41.76,34.11,0.36
Feb,25-Feb,2 PM,41.55,34.34,0.61
Feb,25-Feb,3 PM,42.21,34.14,0.35
Feb,25-Feb,4 PM,43.33,33.52,0.04
Feb,25-Feb,5 PM,40.02,37.21,0.62
Feb,25-Feb,6 PM,35.38,41.61,1.36
Feb,25-Feb,7 PM,34.29,42.99,1.12
Feb,25-Feb,8 PM,34.12,42.73,1.05
Feb,25-Feb,9 PM,33.88,41.80,0.65
Feb,25-Feb,10 PM,32.61,45.98,0.03
Feb,25-Feb,11 PM,31.01,49.74,0.03
Feb,26-Feb,12 AM,30.34,50.83,0.01
Feb,26-Feb,1 AM,28.96,55.26,0.03
Feb,26-Feb,2 AM,28.31,56.40,0.01
Feb,26-Feb,3 AM,27.90,57.89,0.00
Feb,26-Feb,4 AM,27.74,58.05,0.00
Feb,26-Feb,5 AM,27.72,57.93,0.00
Feb,26-Feb,6 AM,27.50,59.52,0.00
Feb,26-Feb,7 AM,29.06,57.47,0.00
Feb,26-Feb,8 AM,30.46,56.60,0.07
Feb,26-Feb,9 AM,36.43,46.67,0.01
Feb,26-Feb,10 AM,38.93,40.18,0.01
Feb,26-Feb,11 AM,40.99,35.55,0.06
Feb,26-Feb,12 PM,40.83,33.27,0.34
Feb,26-Feb,1 PM,43.29,30.77,0.13
Feb,26-Feb,2 PM,44.80,29.65,0.12
Feb,26-Feb,3 PM,44.74,30.09,0.27
Feb,26-Feb,4 PM,45.20,30.32,0.01
Feb,26-Feb,5 PM,42.88,32.96,0.07
Feb,26-Feb,6 PM,38.83,37.20,0.06
Feb,26-Feb,7 PM,37.27,40.12,0.00
Feb,26-Feb,8 PM,36.10,41.27,0.01
Feb,26-Feb,9 PM,33.32,48.59,0.05
Feb,26-Feb,10 PM,31.49,52.86,0.07
Feb,26-Feb,11 PM,30.72,54.42,0.04
Feb,27-Feb,12 AM,30.75,53.11,0.00
Feb,27-Feb,1 AM,30.62,51.93,0.06
Feb,27-Feb,2 AM,30.05,53.57,0.01
Feb,27-Feb,3 AM,28.82,57.16,0.00
Feb,27-Feb,4 AM,29.06,55.39,0.00
Feb,27-Feb,5 AM,29.03,54.44,0.02
Feb,27-Feb,6 AM,29.03,53.78,0.00
Feb,27-Feb,7 AM,29.48,56.04,0.02
Feb,27-Feb,8 AM,33.70,52.93,0.00
Feb,27-Feb,9 AM,37.66,46.00,0.03
Feb,27-Feb,10 AM,38.28,43.97,0.66
Feb,27-Feb,11 AM,39.28,40.20,0.86
Feb,27-Feb,12 PM,39.18,38.66,1.50
Feb,27-Feb,1 PM,40.87,36.18,1.18
Feb,27-Feb,2 PM,41.82,35.59,1.15
Feb,27-Feb,3 PM,42.19,35.86,0.97
Feb,27-Feb,4 PM,41.86,36.30,0.67
Feb,27-Feb,5 PM,41.53,37.35,0.11
Feb,27-Feb,6 PM,38.58,42.46,0.04
Feb,27-Feb,7 PM,36.86,47.13,0.42
Feb,27-Feb,8 PM,35.60,49.86,0.44
Feb,27-Feb,9 PM,32.94,54.48,0.08
Feb,27-Feb,10 PM,31.66,56.68,0.29
Feb,27-Feb,11 PM,32.40,54.96,0.01
Feb,28-Feb,12 AM,32.14,56.12,0.08
Feb,28-Feb,1 AM,30.91,60.53,0.01
Feb,28-Feb,2 AM,30.35,61.71,0.03
Feb,28-Feb,3 AM,28.92,67.26,0.05
Feb,28-Feb,4 AM,29.87,63.59,0.00
Feb,28-Feb,5 AM,29.30,66.09,0.00
Feb,28-Feb,6 AM,28.66,67.65,0.04
Feb,28-Feb,7 AM,30.40,64.86,0.00
Feb,28-Feb,8 AM,35.68,56.50,0.00
Feb,28-Feb,9 AM,37.75,48.54,0.19
Feb,28-Feb,10 AM,38.93,45.35,0.54
Feb,28-Feb,11 AM,39.23,43.98,0.85
Feb,28-Feb,12 PM,40.82,42.35,0.54
Feb,28-Feb,1 PM,43.02,40.31,0.32
Feb,28-Feb,2 PM,44.83,38.31,0.13
Feb,28-Feb,3 PM,45.69,37.30,0.08
Feb,28-Feb,4 PM,45.91,37.20,0.00
Feb,28-Feb,5 PM,44.89,38.84,0.00
Feb,28-Feb,6 PM,40.94,45.54,0.00
Feb,28-Feb,7 PM,38.38,50.66,0.00
Feb,28-Feb,8 PM,36.41,55.54,0.01
Feb,28-Feb,9 PM,34.97,59.02,0.00
Feb,28-Feb,10 PM,33.94,62.24,0.02
Feb,28-Feb,11 PM,33.50,63.25,0.02
Mar,1-Mar,12 AM,33.38,64.12,0.00
Mar,1-Mar,1 AM,31.98,68.14,0.02
Mar,1-Mar,2 AM,31.53,69.34,0.01
Mar,1-Mar,3 AM,31.29,70.71,0.00
Mar,1-Mar,4 AM,31.07,71.15,0.00
Mar,1-Mar,5 AM,30.79,71.83,0.00
Mar,1-Mar,6 AM,30.65,72.73,0.00
Mar,1-Mar,7 AM,31.97,70.72,0.00
Mar,1-Mar,8 AM,37.25,61.21,0.00
Mar,1-Mar,9 AM,40.24,56.46,0.00
Mar,1-Mar,10 AM,42.30,51.56,0.00
Mar,1-Mar,11 AM,42.54,49.47,0.04
Mar,1-Mar,12 PM,42.65,47.50,0.14
Mar,1-Mar,1 PM,42.82,46.91,0.21
Mar,1-Mar,2 PM,43.94,44.59,0.13
Mar,1-Mar,3 PM,44.48,42.14,0.16
Mar,1-Mar,4 PM,44.90,41.35,0.01
Mar,1-Mar,5 PM,43.99,43.51,0.00
Mar,1-Mar,6 PM,41.41,48.44,0.00
Mar,1-Mar,7 PM,37.91,58.55,0.00
Mar,1-Mar,8 PM,36.69,64.33,0.04
Mar,1-Mar,9 PM,35.80,67.60,0.00
Mar,1-Mar,10 PM,35.42,67.95,0.00
Mar,1-Mar,11 PM,33.51,73.07,0.00
Mar,2-Mar,12 AM,33.26,73.60,0.00
Mar,2-Mar,1 AM,33.17,74.21,0.00
Mar,2-Mar,2 AM,32.80,75.07,0.00
Mar,2-Mar,3 AM,32.50,75.78,0.00
Mar,2-Mar,4 AM,32.46,75.38,0.00
Mar,2-Mar,5 AM,32.31,75.43,0.00
Mar,2-Mar,6 AM,32.26,75.37,0.00
Mar,2-Mar,7 AM,32.68,74.84,0.00
Mar,2-Mar,8 AM,36.02,68.34,0.00
Mar,2-Mar,9 AM,39.72,60.02,0.00
Mar,2-Mar,10 AM,42.04,54.70,0.00
Mar,2-Mar,11 AM,43.46,51.04,0.02
Mar,2-Mar,12 PM,43.93,49.28,0.02
Mar,2-Mar,1 PM,44.10,47.90,0.34
Mar,2-Mar,2 PM,44.27,47.21,0.56
Mar,2-Mar,3 PM,39.34,55.91,0.98
Mar,2-Mar,4 PM,38.15,55.76,0.77
Mar,2-Mar,5 PM,37.06,57.73,0.17
Mar,2-Mar,6 PM,37.11,58.59,0.00
Mar,2-Mar,7 PM,36.02,60.61,0.11
Mar,2-Mar,8 PM,34.93,63.47,0.03
Mar,2-Mar,9 PM,34.36,66.46,0.01
Mar,2-Mar,10 PM,34.34,65.07,0.13
Mar,2-Mar,11 PM,33.68,63.69,0.09
Mar,3-Mar,12 AM,33.11,65.64,0.01
Mar,3-Mar,1 AM,32.44,71.50,0.00
Mar,3-Mar,2 AM,31.55,74.50,0.01
Mar,3-Mar,3 AM,31.86,73.06,0.00
Mar,3-Mar,4 AM,31.11,75.17,0.01
Mar,3-Mar,5 AM,31.00,75.18,0.01
Mar,3-Mar,6 AM,30.93,75.24,0.00
Mar,3-Mar,7 AM,31.43,73.96,0.04
Mar,3-Mar,8 AM,34.79,68.47,0.05
Mar,3-Mar,9 AM,38.38,62.04,0.13
Mar,3-Mar,10 AM,39.24,58.38,0.18
Mar,3-Mar,11 AM,41.83,51.75,0.05
Mar,3-Mar,12 PM,43.61,48.58,0.13
Mar,3-Mar,1 PM,43.81,48.66,0.15
Mar,3-Mar,2 PM,44.33,46.35,0.18
Mar,3-Mar,3 PM,44.36,46.57,0.20
Mar,3-Mar,4 PM,36.78,63.81,0.21
Mar,3-Mar,5 PM,36.01,64.37,0.02
Mar,3-Mar,6 PM,34.61,68.33,0.02
Mar,3-Mar,7 PM,34.41,67.58,0.03
Mar,3-Mar,8 PM,34.23,68.89,0.06
Mar,3-Mar,9 PM,32.95,74.89,0.03
Mar,3-Mar,10 PM,33.27,73.01,0.00
Mar,3-Mar,11 PM,33.13,72.83,0.00
Mar,4-Mar,12 AM,32.71,73.94,0.00
Mar,4-Mar,1 AM,32.24,74.48,0.00
Mar,4-Mar,2 AM,31.84,75.72,0.00
Mar,4-Mar,3 AM,31.33,76.03,0.03
Mar,4-Mar,4 AM,31.35,75.98,0.00
Mar,4-Mar,5 AM,31.29,75.54,0.00
Mar,4-Mar,6 AM,31.35,74.77,0.00
Mar,4-Mar,7 AM,32.00,74.15,0.01
Mar,4-Mar,8 AM,35.30,69.31,0.00
Mar,4-Mar,9 AM,40.13,60.16,0.00
Mar,4-Mar,10 AM,42.83,54.39,0.00
Mar,4-Mar,11 AM,43.37,52.06,0.03
Mar,4-Mar,12 PM,43.06,50.09,0.30
Mar,4-Mar,1 PM,43.81,47.73,0.33
Mar,4-Mar,2 PM,45.22,44.06,0.27
Mar,4-Mar,3 PM,45.72,42.19,0.09
Mar,4-Mar,4 PM,46.69,41.66,0.02
Mar,4-Mar,5 PM,44.01,46.46,0.01
Mar,4-Mar,6 PM,41.69,51.02,0.00
Mar,4-Mar,7 PM,39.38,57.75,0.03
Mar,4-Mar,8 PM,37.76,62.24,0.00
Mar,4-Mar,9 PM,36.60,65.27,0.00
Mar,4-Mar,10 PM,35.24,68.97,0.00
Mar,4-Mar,11 PM,34.31,71.66,0.00
Mar,5-Mar,12 AM,33.84,73.37,0.00
Mar,5-Mar,1 AM,34.00,72.22,0.00
Mar,5-Mar,2 AM,33.95,71.96,0.00
Mar,5-Mar,3 AM,33.44,73.38,0.00
Mar,5-Mar,4 AM,32.94,74.82,0.00
Mar,5-Mar,5 AM,32.50,76.12,0.00
Mar,5-Mar,6 AM,32.45,75.78,0.00
Mar,5-Mar,7 AM,33.84,72.63,0.00
Mar,5-Mar,8 AM,36.50,65.35,0.02
Mar,5-Mar,9 AM,40.45,54.79,0.04
Mar,5-Mar,10 AM,42.07,52.21,0.03
Mar,5-Mar,11 AM,43.65,49.35,0.04
Mar,5-Mar,12 PM,43.45,49.11,0.19
Mar,5-Mar,1 PM,44.43,45.88,0.21
Mar,5-Mar,2 PM,46.17,43.59,0.11
Mar,5-Mar,3 PM,46.59,42.96,0.09
Mar,5-Mar,4 PM,45.63,44.08,0.01
Mar,5-Mar,5 PM,41.83,50.11,0.28
Mar,5-Mar,6 PM,38.64,56.79,0.60
Mar,5-Mar,7 PM,37.40,58.31,0.15
Mar,5-Mar,8 PM,37.01,59.54,0.03
Mar,5-Mar,9 PM,36.04,60.57,0.04
Mar,5-Mar,10 PM,35.33,61.96,0.04
Mar,5-Mar,11 PM,34.64,66.01,0.10
Mar,6-Mar,12 AM,34.27,67.57,0.03
Mar,6-Mar,1 AM,34.26,67.75,0.00
Mar,6-Mar,2 AM,33.66,69.51,0.00
Mar,6-Mar,3 AM,33.57,71.26,0.06
Mar,6-Mar,4 AM,33.93,72.02,0.01
Mar,6-Mar,5 AM,34.15,71.67,0.00
Mar,6-Mar,6 AM,33.93,72.52,0.00
Mar,6-Mar,7 AM,34.47,71.80,0.00
Mar,6-Mar,8 AM,37.02,65.21,0.03
Mar,6-Mar,9 AM,39.12,59.74,0.11
Mar,6-Mar,10 AM,40.89,54.78,0.04
Mar,6-Mar,11 AM,42.59,51.20,0.06
Mar,6-Mar,12 PM,43.25,49.11,0.16
Mar,6-Mar,1 PM,43.09,49.16,0.38
Mar,6-Mar,2 PM,44.06,47.78,0.11
Mar,6-Mar,3 PM,46.05,44.19,0.08
Mar,6-Mar,4 PM,45.29,44.35,0.01
Mar,6-Mar,5 PM,42.79,49.22,0.02
Mar,6-Mar,6 PM,39.17,57.56,0.26
Mar,6-Mar,7 PM,37.90,60.40,0.05
Mar,6-Mar,8 PM,37.05,61.78,0.02
Mar,6-Mar,9 PM,36.24,61.97,0.01
Mar,6-Mar,10 PM,35.93,62.07,0.00
Mar,6-Mar,11 PM,35.16,65.61,0.04
Mar,7-Mar,12 AM,34.79,66.02,0.00
Mar,7-Mar,1 AM,34.10,68.63,0.00
Mar,7-Mar,2 AM,34.21,67.51,0.00
Mar,7-Mar,3 AM,33.73,68.56,0.00
Mar,7-Mar,4 AM,33.16,72.22,0.00
Mar,7-Mar,5 AM,32.90,73.38,0.00
Mar,7-Mar,6 AM,32.94,72.99,0.00
Mar,7-Mar,7 AM,33.84,71.36,0.00
Mar,7-Mar,8 AM,37.61,63.64,0.00
Mar,7-Mar,9 AM,40.65,57.28,0.00
Mar,7-Mar,10 AM,41.93,53.85,0.00
Mar,7-Mar,11 AM,43.16,51.21,0.09
Mar,7-Mar,12 PM,44.52,49.04,0.03
Mar,7-Mar,1 PM,45.48,47.22,0.13
