Months,Days,date time,Average of temp,Average of humid,Average of wind speed
Mar,4-Mar,1 PM,48.6,35.4,0.1
Mar,4-Mar,5 PM,49.2,34.4,0.0
Mar,4-Mar,6 PM,46.1,37.7,0.0
Mar,4-Mar,7 PM,43.2,45.3,0.0
Mar,4-Mar,8 PM,41.6,49.3,0.0
Mar,4-Mar,9 PM,40.6,50.8,0.0
Mar,4-Mar,10 PM,39.9,52.1,0.0
Mar,4-Mar,11 PM,39.2,53.3,0.0
Mar,5-Mar,12 AM,38.2,55.6,0.0
Mar,5-Mar,1 AM,37.6,57.4,0.0
Mar,5-Mar,2 AM,37.8,56.7,0.0
Mar,5-Mar,3 AM,36.9,59.2,0.0
Mar,5-Mar,4 AM,37.2,57.6,0.0
Mar,5-Mar,5 AM,36.9,57.9,0.0
Mar,5-Mar,6 AM,36.2,59.7,0.0
Mar,5-Mar,7 AM,38.0,56.5,0.0
Mar,5-Mar,8 AM,42.2,47.7,0.0
Mar,5-Mar,9 AM,45.4,41.0,0.0
Mar,5-Mar,10 AM,46.7,39.8,0.0
Mar,5-Mar,11 AM,47.9,37.9,0.0
Mar,5-Mar,12 PM,48.8,35.8,0.1
Mar,5-Mar,1 PM,49.0,34.7,0.1
Mar,5-Mar,5 PM,45.5,39.5,0.0
Mar,5-Mar,6 PM,42.9,43.8,0.1
Mar,5-Mar,7 PM,40.6,46.9,0.0
Mar,5-Mar,8 PM,40.8,46.4,0.0
Mar,5-Mar,9 PM,38.6,49.8,0.0
Mar,5-Mar,10 PM,36.9,53.4,0.0
Mar,5-Mar,11 PM,36.0,57.7,0.0
Mar,6-Mar,12 AM,37.6,54.5,0.0
Mar,6-Mar,1 AM,38.0,53.6,0.0
Mar,6-Mar,2 AM,37.6,54.8,0.0
Mar,6-Mar,3 AM,35.8,60.2,0.0
Mar,6-Mar,4 AM,37.3,58.1,0.0
Mar,6-Mar,5 AM,37.8,57.2,0.0
Mar,6-Mar,6 AM,38.2,56.1,0.0
Mar,6-Mar,7 AM,39.0,54.8,0.0
Mar,6-Mar,8 AM,42.1,49.3,0.0
Mar,6-Mar,9 AM,42.8,46.7,0.1
Mar,6-Mar,10 AM,46.2,40.7,0.0
Mar,6-Mar,11 AM,47.1,38.5,0.0
Mar,6-Mar,12 PM,47.4,37.3,0.0
Mar,6-Mar,1 PM,48.5,36.1,0.1
Mar,6-Mar,2 PM,49.8,34.5,0.1
Mar,6-Mar,4 PM,50.0,32.9,0.0
Mar,6-Mar,5 PM,46.1,38.2,0.0
Mar,6-Mar,6 PM,43.9,43.6,0.0
Mar,6-Mar,7 PM,42.4,45.9,0.0
Mar,6-Mar,8 PM,40.2,48.9,0.0
Mar,6-Mar,9 PM,39.8,49.0,0.0
Mar,6-Mar,10 PM,39.6,49.4,0.0
Mar,6-Mar,11 PM,39.7,49.8,0.0
Mar,7-Mar,12 AM,39.3,50.1,0.0
Mar,7-Mar,1 AM,38.3,52.4,0.0
Mar,7-Mar,2 AM,37.3,55.3,0.0
Mar,7-Mar,3 AM,36.8,55.7,0.0
Mar,7-Mar,4 AM,37.5,55.3,0.0
Mar,7-Mar,5 AM,37.2,56.5,0.0
Mar,7-Mar,6 AM,37.2,56.4,0.0
Mar,7-Mar,7 AM,38.2,55.0,0.0
Mar,7-Mar,8 AM,42.6,47.8,0.0
Mar,7-Mar,9 AM,44.7,43.9,0.0
Mar,7-Mar,10 AM,46.7,40.8,0.0
Mar,7-Mar,11 AM,48.3,38.2,0.0
Mar,7-Mar,12 PM,47.7,38.6,0.1
Mar,7-Mar,1 PM,49.5,36.4,0.0
Mar,7-Mar,5 PM,49.8,34.2,0.0
Mar,7-Mar,6 PM,46.0,40.5,0.1
Mar,7-Mar,7 PM,39.9,55.7,0.3
Mar,7-Mar,8 PM,30.9,83.6,0.0
Mar,7-Mar,9 PM,31.6,82.5,0.0
Mar,7-Mar,10 PM,32.7,76.4,0.0
Mar,7-Mar,11 PM,32.0,79.7,0.0
Mar,8-Mar,12 AM,32.9,75.5,0.0
Mar,8-Mar,1 AM,34.6,66.6,0.0
Mar,8-Mar,2 AM,36.1,62.5,0.0
Mar,8-Mar,3 AM,35.4,62.2,0.0
Mar,8-Mar,4 AM,35.8,61.6,0.0
Mar,8-Mar,5 AM,35.8,61.9,0.0
Mar,8-Mar,6 AM,36.1,62.4,0.0
Mar,8-Mar,7 AM,36.7,62.2,0.0
Mar,8-Mar,8 AM,38.7,59.8,0.0
Mar,8-Mar,9 AM,40.9,57.2,0.0
Mar,8-Mar,10 AM,42.8,53.5,0.0
Mar,8-Mar,11 AM,42.9,46.8,0.0
Mar,8-Mar,12 PM,42.9,44.4,0.0
Mar,8-Mar,1 PM,44.9,42.9,0.0
Mar,8-Mar,2 PM,45.4,42.3,0.0
Mar,8-Mar,3 PM,45.1,44.2,0.0
Mar,8-Mar,4 PM,43.6,46.2,0.0
Mar,8-Mar,5 PM,42.2,49.0,0.0
Mar,8-Mar,6 PM,41.7,51.1,0.0
Mar,8-Mar,7 PM,40.4,51.7,0.0
Mar,8-Mar,8 PM,40.3,52.1,0.0
Mar,8-Mar,9 PM,39.6,54.6,0.0
Mar,8-Mar,10 PM,38.8,56.4,0.0
Mar,8-Mar,11 PM,38.3,56.6,0.0
Mar,9-Mar,12 AM,37.9,55.9,0.0
Mar,9-Mar,1 AM,37.5,56.5,0.0
Mar,9-Mar,2 AM,37.2,56.7,0.0
Mar,9-Mar,10 AM,45.2,41.4,0.0
Mar,9-Mar,11 AM,46.9,37.7,0.0
Mar,9-Mar,12 PM,47.4,36.8,0.0
Mar,9-Mar,1 PM,48.7,35.3,0.1
Mar,9-Mar,2 PM,41.8,48.4,0.6
Mar,9-Mar,3 PM,39.3,58.6,0.0
Mar,9-Mar,4 PM,42.5,48.3,0.0
Mar,9-Mar,5 PM,44.7,45.1,0.0
Mar,9-Mar,6 PM,41.2,50.6,0.0
Mar,9-Mar,7 PM,38.8,56.2,0.0
Mar,9-Mar,8 PM,37.8,57.9,0.0
Mar,9-Mar,9 PM,37.8,57.9,0.0
Mar,9-Mar,10 PM,37.1,59.4,0.0
Mar,9-Mar,11 PM,36.9,59.0,0.0
Mar,10-Mar,12 AM,37.1,59.5,0.0
Mar,10-Mar,1 AM,36.1,61.4,0.0
Mar,10-Mar,2 AM,35.5,61.5,0.0
Mar,10-Mar,3 AM,35.3,60.6,0.0
Mar,10-Mar,4 AM,35.2,60.8,0.0
Mar,10-Mar,5 AM,34.7,63.2,0.0
Mar,10-Mar,6 AM,35.2,62.2,0.0
Mar,10-Mar,7 AM,36.8,59.6,0.0
Mar,10-Mar,8 AM,40.1,55.1,0.0
Mar,10-Mar,9 AM,44.7,46.4,0.0
Mar,10-Mar,10 AM,45.5,44.2,0.0
Mar,10-Mar,11 AM,47.1,41.0,0.1
Mar,10-Mar,12 PM,47.2,40.8,0.1
Mar,10-Mar,1 PM,48.8,37.3,0.1
Mar,10-Mar,5 PM,43.7,44.4,0.2
Mar,10-Mar,6 PM,39.4,50.1,0.3
Mar,10-Mar,7 PM,39.1,50.7,0.2
Mar,10-Mar,8 PM,37.6,50.4,0.0
Mar,10-Mar,9 PM,37.0,52.1,0.0
Mar,10-Mar,10 PM,36.5,55.5,0.0
Mar,10-Mar,11 PM,36.5,58.1,0.0
Mar,11-Mar,12 AM,35.6,60.8,0.0
Mar,11-Mar,1 AM,36.2,58.8,0.0
Mar,11-Mar,2 AM,36.3,58.4,0.0
Mar,11-Mar,3 AM,35.9,59.4,0.0
Mar,11-Mar,4 AM,35.9,59.2,0.0
Mar,11-Mar,5 AM,35.7,59.8,0.0
Mar,11-Mar,6 AM,35.8,60.3,0.0
Mar,11-Mar,7 AM,36.9,59.3,0.0
Mar,11-Mar,8 AM,39.5,55.7,0.0
Mar,11-Mar,9 AM,43.2,49.4,0.0
Mar,11-Mar,10 AM,45.9,43.9,0.0
Mar,11-Mar,11 AM,47.5,40.6,0.0
Mar,11-Mar,12 PM,48.5,38.6,0.0
Mar,11-Mar,1 PM,49.4,37.0,0.0
Mar,11-Mar,5 PM,48.9,36.6,0.0
Mar,11-Mar,6 PM,44.7,42.4,0.0
Mar,11-Mar,7 PM,43.0,46.4,0.0
Mar,11-Mar,8 PM,42.2,49.2,0.0
Mar,11-Mar,9 PM,40.7,52.2,0.0
Mar,11-Mar,10 PM,39.2,54.7,0.0
Mar,11-Mar,11 PM,38.2,57.7,0.0
Mar,12-Mar,12 AM,38.1,57.7,0.0
Mar,12-Mar,1 AM,37.5,58.7,0.0
Mar,12-Mar,2 AM,37.1,59.7,0.0
Mar,12-Mar,3 AM,36.7,60.5,0.0
Mar,12-Mar,4 AM,36.6,60.3,0.0
Mar,12-Mar,5 AM,36.2,61.5,0.0
Mar,12-Mar,6 AM,35.1,64.8,0.0
Mar,12-Mar,7 AM,38.5,58.0,0.0
Mar,12-Mar,8 AM,41.9,52.0,0.0
Mar,12-Mar,9 AM,45.5,45.3,0.0
Mar,12-Mar,10 AM,47.2,41.8,0.0
Mar,12-Mar,11 AM,47.8,40.9,0.0
Mar,12-Mar,12 PM,49.1,38.6,0.0
Mar,12-Mar,6 PM,46.0,39.6,0.0
Mar,12-Mar,7 PM,43.1,48.0,0.0
Mar,12-Mar,8 PM,41.9,50.5,0.0
Mar,12-Mar,9 PM,41.3,52.1,0.0
Mar,12-Mar,10 PM,40.1,54.7,0.0
Mar,12-Mar,11 PM,38.6,58.2,0.0
Mar,13-Mar,12 AM,37.9,59.3,0.0
Mar,13-Mar,1 AM,37.7,59.3,0.0
Mar,13-Mar,2 AM,37.1,59.7,0.0
Mar,13-Mar,3 AM,36.9,59.6,0.0
Mar,13-Mar,4 AM,37.0,58.4,0.0
Mar,13-Mar,5 AM,36.1,60.8,0.0
Mar,13-Mar,6 AM,36.1,60.6,0.0
Mar,13-Mar,7 AM,38.4,56.7,0.0
Mar,13-Mar,8 AM,43.0,50.3,0.0
Mar,13-Mar,9 AM,45.7,44.8,0.0
Mar,13-Mar,10 AM,47.5,41.3,0.0
Mar,13-Mar,11 AM,48.0,40.2,0.1
Mar,13-Mar,12 PM,48.3,39.0,0.2
Mar,13-Mar,1 PM,49.2,36.6,0.2
Mar,13-Mar,5 PM,46.9,38.1,0.0
Mar,13-Mar,6 PM,44.8,44.2,0.1
Mar,13-Mar,7 PM,41.5,51.9,0.1
Mar,13-Mar,8 PM,40.9,51.8,0.0
Mar,13-Mar,9 PM,39.8,54.2,0.0
Mar,13-Mar,10 PM,39.4,55.3,0.0
Mar,13-Mar,11 PM,38.9,56.1,0.0
Mar,14-Mar,12 AM,36.8,61.9,0.0
Mar,14-Mar,1 AM,37.6,58.5,0.0
Mar,14-Mar,2 AM,35.6,63.6,0.0
Mar,14-Mar,3 AM,36.8,60.1,0.0
Mar,14-Mar,4 AM,36.8,59.8,0.0
Mar,14-Mar,5 AM,37.0,59.1,0.0
Mar,14-Mar,6 AM,36.0,61.9,0.0
Mar,14-Mar,7 AM,38.4,57.3,0.0
Mar,14-Mar,8 AM,42.7,50.4,0.0
Mar,14-Mar,9 AM,45.1,46.3,0.0
Mar,14-Mar,10 AM,47.0,41.8,0.0
Mar,14-Mar,11 AM,47.8,39.8,0.0
Mar,14-Mar,12 PM,49.5,37.3,0.0
Mar,14-Mar,1 PM,49.4,36.5,0.1
Mar,14-Mar,5 PM,45.3,43.9,0.6
Mar,14-Mar,6 PM,42.3,47.9,0.2
Mar,14-Mar,7 PM,41.3,49.5,0.0
Mar,14-Mar,8 PM,40.6,51.6,0.0
Mar,14-Mar,9 PM,40.5,52.4,0.0
Mar,14-Mar,10 PM,39.7,53.9,0.0
Mar,14-Mar,11 PM,39.3,55.1,0.0
Mar,15-Mar,12 AM,38.6,56.7,0.0
Mar,15-Mar,1 AM,38.5,57.0,0.0
Mar,15-Mar,2 AM,39.0,56.5,0.0
Mar,15-Mar,3 AM,38.3,58.2,0.0
Mar,15-Mar,4 AM,37.9,59.3,0.0
Mar,15-Mar,5 AM,36.9,61.5,0.0
Mar,15-Mar,6 AM,36.9,61.3,0.0
Mar,15-Mar,7 AM,39.1,57.9,0.0
Mar,15-Mar,8 AM,44.1,48.7,0.0
Mar,15-Mar,9 AM,47.5,42.1,0.0
Mar,15-Mar,10 AM,47.5,41.1,0.0
Mar,15-Mar,11 AM,48.5,39.7,0.0
Mar,15-Mar,12 PM,49.2,38.0,0.0
Mar,15-Mar,5 PM,49.1,36.0,0.0
Mar,15-Mar,6 PM,43.9,44.3,0.2
Mar,15-Mar,7 PM,41.9,48.5,0.0
Mar,15-Mar,8 PM,41.3,49.8,0.0
Mar,15-Mar,9 PM,40.1,52.6,0.0
Mar,15-Mar,10 PM,39.9,53.8,0.0
Mar,15-Mar,11 PM,39.4,55.1,0.0
Mar,16-Mar,12 AM,38.9,57.0,0.0
Mar,16-Mar,1 AM,37.5,60.3,0.0
Mar,16-Mar,2 AM,37.4,59.9,0.0
Mar,16-Mar,3 AM,38.6,57.1,0.0
Mar,16-Mar,4 AM,37.5,60.1,0.0
Mar,16-Mar,5 AM,37.7,60.0,0.0
Mar,16-Mar,6 AM,37.3,60.2,0.0
Mar,16-Mar,7 AM,38.6,57.6,0.0
Mar,16-Mar,8 AM,41.1,52.9,0.0
Mar,16-Mar,9 AM,42.3,50.5,0.0
Mar,16-Mar,10 AM,44.8,46.2,0.1
Mar,16-Mar,11 AM,43.1,49.7,0.0
Mar,16-Mar,12 PM,46.0,43.3,0.1
Mar,16-Mar,1 PM,41.9,53.1,0.1
Mar,16-Mar,2 PM,42.6,51.2,0.0
Mar,16-Mar,3 PM,36.8,59.4,0.7
Mar,16-Mar,4 PM,37.1,60.5,0.1
Mar,16-Mar,5 PM,38.6,57.6,0.0
Mar,16-Mar,6 PM,38.0,59.1,0.0
Mar,16-Mar,7 PM,36.5,63.4,0.0
Mar,16-Mar,8 PM,33.5,72.7,0.5
Mar,16-Mar,9 PM,33.1,72.4,0.4
Mar,16-Mar,10 PM,34.5,66.1,0.0
Mar,16-Mar,11 PM,34.6,65.5,0.0
Mar,17-Mar,12 AM,36.6,60.3,0.0
Mar,17-Mar,1 AM,37.1,59.7,0.0
Mar,17-Mar,2 AM,37.2,59.9,0.0
Mar,17-Mar,3 AM,36.4,62.2,0.0
Mar,17-Mar,4 AM,36.2,62.3,0.0
Mar,17-Mar,5 AM,36.0,62.7,0.0
Mar,17-Mar,6 AM,35.7,63.4,0.0
Mar,17-Mar,7 AM,38.4,57.9,0.0
Mar,17-Mar,8 AM,43.1,50.6,0.0
Mar,17-Mar,9 AM,44.9,46.3,0.0
Mar,17-Mar,10 AM,46.5,42.8,0.0
Mar,17-Mar,11 AM,46.5,42.6,0.1
Mar,17-Mar,12 PM,47.5,40.1,0.0
Mar,17-Mar,1 PM,47.7,39.7,0.1
Mar,17-Mar,5 PM,46.9,38.5,0.4
Mar,17-Mar,6 PM,41.8,48.1,0.3
Mar,17-Mar,7 PM,40.9,50.8,0.0
Mar,17-Mar,8 PM,39.0,54.9,0.1
Mar,17-Mar,9 PM,30.1,77.6,2.9
Mar,17-Mar,10 PM,32.6,67.5,0.0
Mar,17-Mar,11 PM,33.2,66.2,0.0
Mar,18-Mar,12 AM,33.1,67.0,0.0
Mar,18-Mar,1 AM,33.5,67.0,0.0
Mar,18-Mar,2 AM,34.3,65.9,0.0
Mar,18-Mar,3 AM,34.7,65.5,0.0
Mar,18-Mar,4 AM,35.0,65.4,0.0
Mar,18-Mar,5 AM,35.7,64.4,0.0
Mar,18-Mar,6 AM,35.4,65.6,0.0
Mar,18-Mar,7 AM,37.1,62.4,0.0
Mar,18-Mar,8 AM,38.4,61.3,0.0
Mar,18-Mar,9 AM,41.1,56.9,0.0
Mar,18-Mar,10 AM,45.2,49.3,0.0
Mar,18-Mar,11 AM,47.2,44.0,0.0
Mar,18-Mar,12 PM,46.8,43.0,0.0
Mar,18-Mar,1 PM,46.1,42.7,0.1
Mar,18-Mar,2 PM,39.5,50.5,1.3
Mar,19-Mar,1 PM,39.5,44.8,2.8
Mar,19-Mar,2 PM,47.5,39.8,0.2
Mar,19-Mar,3 PM,46.4,39.5,0.1
Mar,19-Mar,4 PM,48.2,36.7,0.0
Mar,19-Mar,5 PM,46.4,39.4,0.0
Mar,19-Mar,6 PM,43.4,43.8,0.0
Mar,19-Mar,7 PM,41.1,49.3,0.0
Mar,19-Mar,8 PM,39.7,53.6,0.0
Mar,19-Mar,9 PM,35.8,62.5,1.1
Mar,19-Mar,10 PM,29.9,75.6,2.7
Mar,19-Mar,11 PM,33.7,63.7,0.0
Mar,20-Mar,12 AM,34.0,62.7,0.0
Mar,20-Mar,1 AM,34.0,62.8,0.0
Mar,20-Mar,2 AM,33.1,65.8,0.0
Mar,20-Mar,3 AM,33.7,63.7,0.0
Mar,20-Mar,4 AM,32.9,66.3,0.0
Mar,20-Mar,5 AM,32.6,66.3,0.0
Mar,20-Mar,6 AM,33.3,64.3,0.0
Mar,20-Mar,7 AM,34.4,63.3,0.0
Mar,20-Mar,8 AM,38.6,55.6,0.0
Mar,20-Mar,9 AM,38.9,53.1,0.4
Mar,20-Mar,10 AM,40.9,51.1,0.3
Mar,20-Mar,11 AM,42.9,47.6,0.4
Mar,20-Mar,12 PM,45.7,42.7,0.1
Mar,20-Mar,1 PM,46.7,40.7,0.1
Mar,20-Mar,2 PM,48.0,37.8,0.1
Mar,20-Mar,3 PM,46.5,39.8,0.1
Mar,20-Mar,4 PM,45.3,41.2,0.1
Mar,20-Mar,5 PM,43.9,44.1,0.0
Mar,20-Mar,6 PM,40.4,51.2,0.2
Mar,20-Mar,7 PM,39.4,53.1,0.0
Mar,20-Mar,8 PM,38.6,54.6,0.0
Mar,20-Mar,9 PM,38.2,55.4,0.0
Mar,20-Mar,10 PM,37.0,58.6,0.0
Mar,20-Mar,11 PM,37.0,58.9,0.0
Mar,21-Mar,12 AM,36.4,61.0,0.0
Mar,21-Mar,1 AM,36.4,60.7,0.0
Mar,21-Mar,2 AM,36.2,61.7,0.0
Mar,21-Mar,3 AM,36.2,61.7,0.0
Mar,21-Mar,4 AM,36.7,60.5,0.0
Mar,21-Mar,5 AM,36.7,60.4,0.0
Mar,21-Mar,6 AM,35.8,63.4,0.0
Mar,21-Mar,7 AM,38.4,58.7,0.0
Mar,21-Mar,8 AM,39.7,55.7,0.1
Mar,21-Mar,9 AM,41.4,50.2,0.3
Mar,21-Mar,10 AM,41.5,49.1,0.5
Mar,21-Mar,11 AM,41.6,48.7,0.5
Mar,21-Mar,12 PM,44.8,43.9,0.1
Mar,21-Mar,1 PM,45.6,42.3,0.4
Mar,21-Mar,2 PM,44.8,43.9,0.6
Mar,21-Mar,3 PM,41.8,48.9,0.3
Mar,21-Mar,4 PM,40.9,50.7,0.0
Mar,21-Mar,5 PM,40.4,51.0,0.0
Mar,21-Mar,6 PM,38.4,56.2,0.0
Mar,21-Mar,7 PM,37.9,57.2,0.0
Mar,21-Mar,8 PM,37.2,58.7,0.0
Mar,21-Mar,9 PM,36.7,60.2,0.0
Mar,21-Mar,10 PM,35.0,64.8,0.1
Mar,21-Mar,11 PM,34.1,65.9,0.3
Mar,22-Mar,12 AM,34.8,62.8,0.1
Mar,22-Mar,1 AM,36.8,58.1,0.0
Mar,22-Mar,2 AM,36.2,60.3,0.0
Mar,22-Mar,3 AM,36.3,60.0,0.0
Mar,22-Mar,4 AM,34.0,66.4,0.0
Mar,22-Mar,5 AM,33.1,68.7,0.1
Mar,22-Mar,6 AM,35.6,62.1,0.0
Mar,22-Mar,7 AM,38.8,56.5,0.0
Mar,22-Mar,8 AM,40.5,53.2,0.2
Mar,22-Mar,9 AM,42.3,49.3,0.3
Mar,22-Mar,10 AM,44.4,44.9,0.2
Mar,22-Mar,11 AM,43.7,44.1,0.5
Mar,22-Mar,12 PM,45.4,41.4,0.4
Mar,22-Mar,1 PM,45.5,41.4,0.2
Mar,22-Mar,2 PM,43.3,45.6,0.1
Mar,22-Mar,3 PM,43.3,47.3,0.2
Mar,22-Mar,4 PM,45.5,43.4,0.3
Mar,22-Mar,5 PM,41.4,50.7,0.3
Mar,22-Mar,6 PM,40.3,52.5,0.0
Mar,22-Mar,7 PM,38.4,56.5,0.0
Mar,22-Mar,8 PM,38.5,56.7,0.0
Mar,22-Mar,9 PM,35.0,66.2,0.4
Mar,22-Mar,10 PM,33.7,69.5,0.5
Mar,22-Mar,11 PM,32.5,74.0,0.7
Mar,23-Mar,12 AM,34.3,67.9,0.0
Mar,23-Mar,1 AM,35.6,63.5,0.0
Mar,23-Mar,2 AM,35.2,64.0,0.0
Mar,23-Mar,3 AM,35.3,62.5,0.0
Mar,23-Mar,4 AM,35.5,62.1,0.0
Mar,23-Mar,5 AM,35.4,62.9,0.0
Mar,23-Mar,6 AM,35.9,61.6,0.0
Mar,23-Mar,7 AM,37.3,60.6,0.0
Mar,23-Mar,8 AM,39.2,57.8,0.0
Mar,23-Mar,9 AM,38.2,59.7,0.0
Mar,23-Mar,10 AM,40.9,54.7,0.0
Mar,23-Mar,11 AM,44.6,47.5,0.0
Mar,23-Mar,12 PM,47.2,41.5,0.1
Mar,23-Mar,1 PM,47.4,40.2,0.0
Mar,23-Mar,2 PM,48.8,37.5,0.1
Mar,23-Mar,3 PM,45.4,42.4,0.2
Mar,23-Mar,4 PM,44.0,45.4,0.1
Mar,23-Mar,5 PM,43.0,47.7,0.4
Mar,23-Mar,6 PM,39.4,55.3,0.0
Mar,23-Mar,7 PM,38.6,55.6,0.0
Mar,23-Mar,8 PM,38.6,55.7,0.0
Mar,23-Mar,9 PM,38.8,55.5,0.0
Mar,23-Mar,10 PM,38.4,56.5,0.0
Mar,23-Mar,11 PM,38.0,58.1,0.0
Mar,24-Mar,12 AM,36.8,61.2,0.0
Mar,24-Mar,1 AM,36.8,61.0,0.0
Mar,24-Mar,2 AM,36.6,61.2,0.0
Mar,24-Mar,3 AM,35.7,63.4,0.0
Mar,24-Mar,4 AM,35.4,64.1,0.0
Mar,24-Mar,5 AM,35.4,63.6,0.0
Mar,24-Mar,6 AM,35.2,64.0,0.0
Mar,24-Mar,7 AM,37.5,59.8,0.0
Mar,24-Mar,8 AM,41.4,50.9,0.0
Mar,24-Mar,9 AM,43.7,45.8,0.0
Mar,24-Mar,10 AM,45.5,42.6,0.0
Mar,24-Mar,11 AM,47.0,39.3,0.0
Mar,24-Mar,12 PM,47.5,38.7,0.0
Mar,24-Mar,1 PM,49.4,36.3,0.2
Mar,24-Mar,2 PM,39.7,50.3,1.0
Mar,24-Mar,3 PM,40.7,49.4,0.1
Mar,24-Mar,4 PM,42.1,48.1,0.0
Mar,24-Mar,5 PM,41.9,48.5,0.0
Mar,24-Mar,6 PM,40.2,51.4,0.0
Mar,24-Mar,7 PM,38.8,54.9,0.0
Mar,24-Mar,8 PM,38.5,55.6,0.0
Mar,24-Mar,9 PM,37.7,58.7,0.0
Mar,24-Mar,10 PM,37.5,58.7,0.0
Mar,24-Mar,11 PM,37.2,59.4,0.0
Mar,25-Mar,12 AM,37.0,58.9,0.0
Mar,25-Mar,1 AM,36.6,59.4,0.0
Mar,25-Mar,2 AM,36.1,60.9,0.0
Mar,25-Mar,3 AM,35.8,62.7,0.0
Mar,25-Mar,4 AM,35.1,64.8,0.0
Mar,25-Mar,5 AM,35.9,62.3,0.0
Mar,25-Mar,6 AM,36.3,61.3,0.0
Mar,25-Mar,7 AM,38.9,57.6,0.0
Mar,25-Mar,8 AM,41.2,52.9,0.0
Mar,25-Mar,9 AM,42.8,49.9,0.0
Mar,25-Mar,10 AM,45.5,44.4,0.0
Mar,25-Mar,11 AM,47.0,41.2,0.0
Mar,25-Mar,12 PM,48.0,39.1,0.1
Mar,25-Mar,1 PM,48.2,38.1,0.1
Mar,25-Mar,2 PM,46.9,40.7,0.9
Mar,25-Mar,3 PM,44.2,43.5,0.3
Mar,25-Mar,4 PM,45.7,41.7,0.0
Mar,25-Mar,5 PM,44.4,44.7,0.0
Mar,25-Mar,6 PM,41.5,50.3,0.0
Mar,25-Mar,7 PM,39.9,53.7,0.0
Mar,25-Mar,8 PM,39.3,55.6,0.0
Mar,25-Mar,9 PM,38.8,56.8,0.0
Mar,25-Mar,10 PM,38.0,57.9,0.0
Mar,25-Mar,11 PM,38.0,57.7,0.0
Mar,26-Mar,12 AM,36.8,60.9,0.0
Mar,26-Mar,1 AM,36.2,62.1,0.0
Mar,26-Mar,2 AM,36.3,61.5,0.0
Mar,26-Mar,3 AM,36.4,60.5,0.0
Mar,26-Mar,4 AM,36.1,61.2,0.0
Mar,26-Mar,5 AM,36.4,60.4,0.0
Mar,26-Mar,6 AM,36.2,62.0,0.0
Mar,26-Mar,7 AM,40.7,53.6,0.0
Mar,26-Mar,8 AM,44.8,45.7,0.0
Mar,26-Mar,9 AM,47.3,41.1,0.0
Mar,26-Mar,10 AM,47.3,39.7,0.1
Mar,26-Mar,11 AM,47.2,38.9,0.0
Mar,26-Mar,12 PM,48.2,36.5,0.1
Mar,26-Mar,1 PM,49.4,33.9,0.1
Mar,26-Mar,6 PM,46.5,39.1,0.0
Mar,26-Mar,7 PM,44.0,44.4,0.0
Mar,26-Mar,8 PM,41.8,49.0,0.0
Mar,26-Mar,9 PM,40.5,51.4,0.0
Mar,26-Mar,10 PM,39.6,53.1,0.0
Mar,26-Mar,11 PM,38.3,56.1,0.0
Mar,27-Mar,12 AM,37.8,57.5,0.0
Mar,27-Mar,1 AM,38.5,56.6,0.0
Mar,27-Mar,2 AM,38.1,57.9,0.0
Mar,27-Mar,3 AM,37.8,58.3,0.0
Mar,27-Mar,4 AM,37.1,60.0,0.0
Mar,27-Mar,5 AM,36.4,61.9,0.0
Mar,27-Mar,6 AM,36.7,61.5,0.0
Mar,27-Mar,7 AM,39.8,56.0,0.0
Mar,27-Mar,8 AM,44.9,46.6,0.0
Mar,27-Mar,9 AM,46.3,42.0,0.0
Mar,27-Mar,10 AM,48.3,38.7,0.0
Mar,27-Mar,11 AM,47.5,39.0,0.0
Mar,27-Mar,12 PM,48.5,37.5,0.0
Mar,27-Mar,1 PM,49.9,35.4,0.1
Mar,27-Mar,6 PM,46.8,38.1,0.0
Mar,27-Mar,7 PM,43.2,43.8,0.2
Mar,27-Mar,8 PM,42.1,46.5,0.0
Mar,27-Mar,9 PM,40.8,49.7,0.0
Mar,27-Mar,10 PM,40.0,51.4,0.0
Mar,27-Mar,11 PM,39.2,53.3,0.0
Mar,28-Mar,12 AM,38.3,55.5,0.0
Mar,28-Mar,1 AM,39.0,54.3,0.0
Mar,28-Mar,2 AM,38.8,55.6,0.0
Mar,28-Mar,3 AM,37.7,58.2,0.0
Mar,28-Mar,4 AM,37.2,59.2,0.0
Mar,28-Mar,5 AM,34.9,68.1,0.1
Mar,28-Mar,6 AM,35.0,68.9,0.3
Mar,28-Mar,7 AM,33.8,69.6,1.1
Mar,28-Mar,8 AM,36.5,59.7,0.7
Mar,28-Mar,9 AM,39.3,51.4,0.7
Mar,28-Mar,10 AM,41.6,47.2,0.9
Mar,28-Mar,11 AM,42.8,45.3,0.7
Mar,28-Mar,12 PM,43.3,44.0,0.7
Mar,28-Mar,1 PM,46.8,39.3,0.4
Mar,28-Mar,2 PM,48.6,36.8,0.2
Mar,28-Mar,3 PM,49.8,34.0,0.1
Mar,28-Mar,4 PM,48.1,36.1,0.2
Mar,28-Mar,5 PM,45.7,38.6,0.2
Mar,28-Mar,6 PM,43.5,42.0,0.3
Mar,28-Mar,7 PM,40.8,47.0,0.1
Mar,28-Mar,8 PM,38.2,52.7,0.1
Mar,28-Mar,9 PM,37.4,55.2,0.0
Mar,28-Mar,10 PM,35.6,59.4,0.1
Mar,28-Mar,11 PM,36.9,54.5,0.1
Mar,29-Mar,12 AM,37.4,53.6,0.0
