Months,Days,date time,Average of temp,Average of humid,Average of wind speed
Jun,11-Jun,4 PM,42.6,42.0,2.6
Jun,11-Jun,5 PM,41.2,45.4,2.4
Jun,11-Jun,6 PM,38.9,51.0,1.9
Jun,11-Jun,7 PM,37.0,57.5,2.1
Jun,11-Jun,8 PM,36.0,58.9,2.0
Jun,11-Jun,9 PM,34.8,63.5,3.1
Jun,11-Jun,10 PM,34.3,65.0,2.0
Jun,11-Jun,11 PM,33.9,65.2,2.2
Jun,12-Jun,12 AM,33.5,65.9,2.2
Jun,12-Jun,1 AM,33.2,66.5,2.2
Jun,12-Jun,2 AM,33.0,66.6,2.1
Jun,12-Jun,3 AM,33.1,67.5,2.0
Jun,12-Jun,4 AM,32.9,67.8,2.0
Jun,12-Jun,5 AM,33.1,67.4,1.9
Jun,12-Jun,6 AM,33.4,67.9,1.8
Jun,12-Jun,7 AM,35.0,65.0,1.9
Jun,12-Jun,8 AM,39.4,56.0,3.0
Jun,12-Jun,9 AM,41.7,49.2,3.2
Jun,12-Jun,10 AM,42.2,45.7,3.2
Jun,12-Jun,11 AM,42.2,45.6,3.3
Jun,12-Jun,12 PM,42.8,43.6,2.9
Jun,12-Jun,1 PM,43.5,42.0,2.6
Jun,12-Jun,2 PM,43.8,40.6,2.5
Jun,12-Jun,3 PM,42.8,42.2,2.4
Jun,12-Jun,4 PM,42.1,44.2,2.5
Jun,12-Jun,5 PM,42.8,43.1,2.4
Jun,12-Jun,6 PM,39.3,50.9,2.0
Jun,12-Jun,7 PM,37.0,58.4,2.6
Jun,12-Jun,8 PM,35.7,62.0,2.5
Jun,12-Jun,9 PM,34.9,63.3,2.4
Jun,12-Jun,10 PM,34.1,65.8,2.8
Jun,12-Jun,11 PM,33.9,66.7,2.8
Jun,13-Jun,12 AM,33.8,66.6,2.0
Jun,13-Jun,1 AM,33.6,67.9,2.0
Jun,13-Jun,2 AM,33.5,67.9,2.1
Jun,13-Jun,3 AM,33.1,67.8,2.8
Jun,13-Jun,4 AM,32.7,68.3,2.4
Jun,13-Jun,5 AM,32.3,70.2,1.8
Jun,13-Jun,6 AM,33.2,69.5,1.7
Jun,13-Jun,7 AM,37.7,59.8,2.5
Jun,13-Jun,8 AM,41.4,50.6,2.8
Jun,13-Jun,9 AM,43.0,46.2,3.1
Jun,13-Jun,10 AM,42.1,46.8,2.8
Jun,13-Jun,11 AM,41.9,46.7,2.9
Jun,13-Jun,12 PM,42.5,45.2,2.8
Jun,13-Jun,1 PM,42.6,44.4,2.5
Jun,13-Jun,2 PM,41.8,45.7,2.8
Jun,13-Jun,3 PM,40.3,48.0,2.7
Jun,13-Jun,4 PM,39.7,48.2,2.5
Jun,13-Jun,5 PM,39.1,49.9,2.8
Jun,13-Jun,6 PM,37.7,53.5,2.0
Jun,13-Jun,7 PM,36.6,55.1,2.1
Jun,13-Jun,8 PM,35.4,60.3,1.9
Jun,13-Jun,9 PM,34.4,61.9,1.9
Jun,13-Jun,10 PM,34.0,62.0,3.3
Jun,13-Jun,11 PM,33.8,63.9,2.2
Jun,14-Jun,12 AM,33.2,65.3,2.2
Jun,14-Jun,1 AM,33.0,64.8,1.9
Jun,14-Jun,2 AM,33.0,65.5,1.7
Jun,14-Jun,3 AM,32.2,69.5,2.3
Jun,14-Jun,4 AM,32.2,70.6,1.9
Jun,14-Jun,5 AM,32.5,68.9,2.0
Jun,14-Jun,6 AM,33.0,67.9,1.9
Jun,14-Jun,7 AM,35.5,63.1,2.0
Jun,14-Jun,8 AM,38.8,55.7,2.6
Jun,14-Jun,9 AM,39.1,52.5,2.5
Jun,14-Jun,10 AM,41.2,48.0,2.7
Jun,14-Jun,11 AM,42.8,44.2,2.8
Jun,14-Jun,12 PM,44.1,41.4,2.6
Jun,14-Jun,1 PM,44.0,39.9,2.5
Jun,14-Jun,2 PM,42.7,44.4,2.8
Jun,14-Jun,3 PM,42.2,45.0,2.7
Jun,14-Jun,4 PM,40.0,51.6,3.0
Jun,14-Jun,5 PM,38.3,53.6,3.0
Jun,14-Jun,6 PM,37.3,56.4,2.8
Jun,14-Jun,7 PM,36.1,60.5,2.3
Jun,14-Jun,8 PM,35.2,63.3,2.5
Jun,14-Jun,9 PM,34.7,65.5,2.3
Jun,14-Jun,10 PM,33.9,67.7,1.9
Jun,14-Jun,11 PM,33.7,67.9,2.1
Jun,15-Jun,12 AM,33.3,68.7,2.0
Jun,15-Jun,1 AM,33.2,68.9,1.8
Jun,15-Jun,2 AM,32.8,70.0,1.8
Jun,15-Jun,3 AM,32.6,70.6,1.9
Jun,15-Jun,4 AM,32.5,71.0,1.8
Jun,15-Jun,5 AM,32.2,71.5,1.8
Jun,15-Jun,6 AM,33.1,70.4,2.0
Jun,15-Jun,7 AM,37.0,60.7,2.2
Jun,15-Jun,8 AM,38.0,56.6,2.4
Jun,15-Jun,9 AM,39.7,52.9,2.7
Jun,15-Jun,10 AM,40.5,51.2,2.7
Jun,15-Jun,11 AM,41.5,49.0,2.9
Jun,15-Jun,12 PM,42.4,46.3,2.6
Jun,15-Jun,1 PM,43.6,44.0,2.5
Jun,15-Jun,2 PM,34.9,58.4,2.9
Jun,15-Jun,3 PM,31.2,68.6,2.0
Jun,15-Jun,4 PM,31.9,68.5,2.1
Jun,15-Jun,5 PM,32.8,67.0,2.1
Jun,15-Jun,6 PM,32.7,67.1,2.1
Jun,15-Jun,7 PM,32.2,69.2,2.1
Jun,15-Jun,8 PM,32.0,71.0,1.8
Jun,15-Jun,9 PM,31.8,70.8,1.9
Jun,15-Jun,10 PM,31.7,70.0,2.0
Jun,15-Jun,11 PM,31.6,69.6,2.0
Jun,16-Jun,12 AM,31.5,70.4,2.0
Jun,16-Jun,1 AM,31.5,70.8,1.9
Jun,16-Jun,2 AM,31.4,71.0,1.9
Jun,16-Jun,3 AM,31.2,71.4,1.9
Jun,16-Jun,4 AM,31.2,71.5,2.0
Jun,16-Jun,5 AM,31.4,71.0,1.9
Jun,16-Jun,6 AM,32.0,70.6,2.0
Jun,16-Jun,7 AM,35.5,64.6,2.0
Jun,16-Jun,8 AM,37.4,58.3,2.8
Jun,16-Jun,9 AM,38.0,55.7,2.8
Jun,16-Jun,10 AM,39.3,51.2,2.8
Jun,16-Jun,11 AM,40.7,47.8,2.8
Jun,16-Jun,12 PM,41.6,45.2,2.7
Jun,16-Jun,1 PM,43.1,42.1,2.7
Jun,16-Jun,2 PM,41.3,46.5,2.6
Jun,16-Jun,3 PM,42.4,43.6,2.7
Jun,16-Jun,4 PM,43.2,42.1,2.4
Jun,16-Jun,5 PM,42.3,42.5,2.3
Jun,16-Jun,6 PM,39.9,47.2,2.6
Jun,16-Jun,7 PM,37.6,52.5,2.5
Jun,16-Jun,8 PM,35.8,60.2,1.9
Jun,16-Jun,9 PM,34.5,64.0,2.2
Jun,16-Jun,10 PM,34.3,63.5,2.2
Jun,16-Jun,11 PM,33.9,64.9,2.0
Jun,17-Jun,12 AM,33.4,67.4,2.1
Jun,17-Jun,1 AM,33.2,68.5,1.8
Jun,17-Jun,2 AM,32.5,68.5,2.0
Jun,17-Jun,3 AM,32.4,69.2,1.9
Jun,17-Jun,4 AM,32.0,70.3,1.9
Jun,17-Jun,5 AM,31.8,72.0,1.9
Jun,17-Jun,6 AM,32.7,70.4,1.7
Jun,17-Jun,7 AM,34.8,65.8,2.5
Jun,17-Jun,8 AM,37.2,59.5,2.2
Jun,17-Jun,9 AM,41.0,51.9,2.8
Jun,17-Jun,10 AM,42.2,48.4,2.8
Jun,17-Jun,11 AM,43.0,46.8,2.8
Jun,17-Jun,12 PM,42.6,46.3,2.9
Jun,17-Jun,1 PM,43.2,42.8,2.7
Jun,17-Jun,2 PM,44.4,41.3,2.6
Jun,17-Jun,3 PM,44.3,41.7,2.5
Jun,17-Jun,4 PM,42.2,45.7,2.3
Jun,17-Jun,5 PM,39.9,52.1,2.8
Jun,17-Jun,6 PM,38.2,56.0,2.6
Jun,17-Jun,7 PM,37.1,59.9,2.3
Jun,17-Jun,8 PM,35.8,63.7,2.0
Jun,17-Jun,9 PM,33.9,65.8,2.1
Jun,17-Jun,10 PM,33.3,68.9,2.3
Jun,17-Jun,11 PM,33.4,70.8,2.4
Jun,18-Jun,12 AM,32.0,66.3,2.8
Jun,18-Jun,1 AM,27.8,78.8,2.3
Jun,18-Jun,2 AM,28.2,75.1,2.3
Jun,18-Jun,3 AM,29.4,74.8,3.9
Jun,18-Jun,4 AM,29.7,74.1,2.5
Jun,18-Jun,5 AM,29.6,74.2,1.6
Jun,18-Jun,6 AM,29.8,74.2,0.8
Jun,18-Jun,7 AM,30.6,74.0,1.5
Jun,18-Jun,8 AM,32.5,72.7,2.6
Jun,18-Jun,9 AM,35.5,68.6,4.4
Jun,18-Jun,10 AM,38.0,60.5,4.7
Jun,18-Jun,11 AM,38.7,55.8,3.3
Jun,18-Jun,12 PM,40.9,52.5,3.5
Jun,18-Jun,1 PM,41.8,47.8,2.5
Jun,18-Jun,2 PM,42.5,47.0,3.7
Jun,18-Jun,3 PM,42.4,46.4,3.8
Jun,18-Jun,4 PM,40.2,51.5,5.7
Jun,18-Jun,5 PM,39.7,53.0,1.1
Jun,18-Jun,6 PM,39.6,53.3,1.1
Jun,18-Jun,7 PM,36.8,59.5,1.6
Jun,18-Jun,8 PM,35.4,64.9,1.3
Jun,18-Jun,9 PM,34.3,65.6,2.0
Jun,18-Jun,10 PM,33.7,67.6,1.7
Jun,18-Jun,11 PM,33.4,67.1,1.3
Jun,19-Jun,12 AM,33.4,67.0,2.2
Jun,19-Jun,1 AM,33.6,67.9,1.1
Jun,19-Jun,2 AM,32.0,70.6,3.1
Jun,19-Jun,3 AM,29.9,74.6,2.2
Jun,19-Jun,4 AM,30.1,73.2,3.3
Jun,19-Jun,5 AM,30.2,72.5,2.4
Jun,19-Jun,6 AM,31.0,70.8,1.7
Jun,19-Jun,7 AM,35.1,64.4,1.7
Jun,19-Jun,8 AM,38.9,57.6,2.7
Jun,19-Jun,9 AM,40.5,54.1,3.7
Jun,19-Jun,10 AM,41.8,50.9,3.5
Jun,19-Jun,11 AM,41.6,48.7,3.7
Jun,19-Jun,12 PM,41.9,47.0,3.2
Jun,19-Jun,1 PM,42.6,44.5,2.5
Jun,19-Jun,2 PM,41.6,46.1,2.8
Jun,19-Jun,3 PM,41.6,48.3,3.0
Jun,19-Jun,4 PM,40.9,48.9,3.3
Jun,19-Jun,5 PM,39.0,55.6,2.4
Jun,19-Jun,6 PM,37.5,61.0,1.7
Jun,19-Jun,7 PM,35.9,64.2,2.5
Jun,19-Jun,8 PM,33.7,59.4,4.2
Jun,19-Jun,9 PM,33.4,61.3,3.1
Jun,19-Jun,10 PM,32.9,65.0,3.5
Jun,19-Jun,11 PM,32.3,67.2,1.8
Jun,20-Jun,12 AM,31.5,70.2,2.8
Jun,20-Jun,1 AM,31.1,70.6,2.0
Jun,20-Jun,2 AM,30.7,70.6,4.0
Jun,20-Jun,3 AM,30.5,71.7,3.7
Jun,20-Jun,4 AM,30.3,72.7,1.8
Jun,20-Jun,5 AM,30.0,72.5,2.1
Jun,20-Jun,6 AM,31.0,69.2,2.5
Jun,20-Jun,7 AM,34.7,62.0,2.2
Jun,20-Jun,8 AM,36.3,57.9,2.0
Jun,20-Jun,9 AM,37.7,54.3,3.7
Jun,20-Jun,10 AM,40.5,46.2,3.1
Jun,20-Jun,11 AM,40.8,45.2,2.9
Jun,20-Jun,12 PM,41.2,44.7,3.1
Jun,20-Jun,1 PM,42.0,43.4,3.2
Jun,20-Jun,2 PM,42.6,41.9,3.0
Jun,20-Jun,3 PM,43.3,39.9,3.2
Jun,20-Jun,4 PM,44.0,39.2,2.6
Jun,20-Jun,5 PM,41.7,40.8,2.8
Jun,20-Jun,6 PM,39.8,44.1,3.3
Jun,20-Jun,7 PM,37.1,55.0,1.9
Jun,20-Jun,8 PM,35.5,60.2,3.3
Jun,20-Jun,9 PM,34.8,62.8,3.3
Jun,20-Jun,10 PM,34.6,61.3,3.3
Jun,20-Jun,11 PM,33.9,60.5,3.1
Jun,21-Jun,12 AM,31.5,63.9,3.1
Jun,21-Jun,1 AM,30.6,65.8,2.4
Jun,21-Jun,2 AM,30.3,66.6,2.2
Jun,21-Jun,3 AM,30.4,67.1,2.8
Jun,21-Jun,4 AM,30.2,68.2,2.2
Jun,21-Jun,5 AM,30.1,68.8,5.9
Jun,21-Jun,6 AM,31.6,68.2,2.9
Jun,21-Jun,7 AM,37.6,55.6,2.4
Jun,21-Jun,8 AM,40.1,49.0,2.7
Jun,21-Jun,9 AM,41.2,46.6,2.7
Jun,21-Jun,10 AM,40.7,48.0,2.7
Jun,21-Jun,11 AM,41.0,46.9,3.6
Jun,21-Jun,12 PM,41.4,46.0,3.3
Jun,21-Jun,1 PM,42.0,42.8,3.6
Jun,21-Jun,2 PM,42.3,42.1,3.1
Jun,21-Jun,3 PM,44.1,39.9,3.1
Jun,21-Jun,4 PM,44.4,38.7,2.6
Jun,21-Jun,5 PM,42.4,42.6,3.1
Jun,21-Jun,6 PM,40.2,46.6,2.5
Jun,21-Jun,7 PM,37.7,54.1,2.4
Jun,21-Jun,8 PM,35.9,59.5,3.2
Jun,21-Jun,9 PM,32.3,65.3,3.4
Jun,21-Jun,10 PM,30.1,72.3,2.8
Jun,21-Jun,11 PM,30.3,72.1,3.0
Jun,22-Jun,12 AM,30.6,71.9,1.8
Jun,22-Jun,1 AM,30.5,72.8,2.1
Jun,22-Jun,2 AM,30.3,72.7,2.5
Jun,22-Jun,3 AM,30.3,73.2,2.2
Jun,22-Jun,6 AM,30.0,76.7,3.4
Jun,22-Jun,7 AM,33.0,69.4,2.1
Jun,22-Jun,8 AM,36.2,60.8,3.8
Jun,22-Jun,9 AM,39.0,55.1,4.3
Jun,22-Jun,10 AM,41.0,50.7,3.0
Jun,22-Jun,11 AM,41.5,48.7,3.1
Jun,22-Jun,12 PM,41.9,46.4,2.8
Jun,22-Jun,1 PM,41.9,47.0,3.0
Jun,22-Jun,2 PM,43.2,44.4,2.8
Jun,22-Jun,3 PM,41.0,47.3,2.7
Jun,22-Jun,4 PM,40.5,49.3,2.7
Jun,22-Jun,5 PM,41.3,49.4,3.0
Jun,22-Jun,6 PM,38.4,56.3,2.7
Jun,22-Jun,7 PM,35.7,61.5,2.7
Jun,22-Jun,8 PM,33.9,66.6,2.5
Jun,22-Jun,9 PM,33.4,68.4,2.5
Jun,22-Jun,10 PM,32.5,70.3,2.7
Jun,22-Jun,11 PM,32.4,68.4,2.3
Jun,23-Jun,12 AM,32.9,67.9,2.2
Jun,23-Jun,1 AM,32.9,67.6,1.9
Jun,23-Jun,2 AM,32.6,69.2,1.8
Jun,23-Jun,6 AM,32.3,72.6,3.9
Jun,23-Jun,7 AM,34.8,66.2,3.1
Jun,23-Jun,8 AM,36.6,60.2,2.1
Jun,23-Jun,9 AM,35.2,60.8,3.2
Jun,23-Jun,10 AM,32.5,67.9,3.3
Jun,23-Jun,11 AM,34.7,63.3,4.2
Jun,23-Jun,12 PM,38.4,55.7,4.0
Jun,23-Jun,1 PM,41.1,49.0,2.8
Jun,23-Jun,2 PM,40.3,50.6,3.8
Jun,23-Jun,3 PM,40.7,50.2,3.7
Jun,23-Jun,4 PM,39.2,52.5,2.7
Jun,23-Jun,5 PM,36.1,60.8,2.3
Jun,23-Jun,6 PM,34.8,64.2,2.4
Jun,23-Jun,7 PM,33.7,67.9,2.4
Jun,23-Jun,8 PM,33.4,69.3,2.2
Jun,23-Jun,9 PM,33.7,68.1,2.1
Jun,23-Jun,10 PM,33.6,68.0,1.9
Jun,23-Jun,11 PM,33.3,69.2,2.6
Jun,24-Jun,12 AM,32.9,69.9,2.6
Jun,24-Jun,6 AM,31.9,75.7,2.4
Jun,24-Jun,7 AM,33.7,71.2,4.0
Jun,24-Jun,8 AM,38.6,58.3,3.3
Jun,24-Jun,9 AM,42.2,49.2,3.7
Jun,24-Jun,10 AM,42.0,47.0,3.3
Jun,24-Jun,11 AM,41.8,47.3,3.0
Jun,24-Jun,12 PM,40.3,50.5,2.8
Jun,24-Jun,1 PM,40.6,50.5,2.9
Jun,24-Jun,2 PM,39.2,53.8,2.8
Jun,24-Jun,3 PM,35.5,61.5,2.6
Jun,24-Jun,4 PM,33.0,68.3,2.7
Jun,24-Jun,5 PM,33.4,65.8,2.4
Jun,24-Jun,6 PM,33.3,64.6,2.4
Jun,24-Jun,7 PM,33.9,62.5,1.9
Jun,24-Jun,8 PM,33.8,62.8,2.7
Jun,24-Jun,9 PM,32.0,63.5,3.3
Jun,24-Jun,10 PM,31.1,68.3,2.9
Jun,24-Jun,11 PM,31.1,69.4,2.1
Jun,25-Jun,6 AM,30.2,74.8,5.5
Jun,25-Jun,7 AM,34.1,66.0,3.5
Jun,25-Jun,8 AM,38.3,55.7,2.2
Jun,25-Jun,9 AM,41.2,48.2,2.6
Jun,25-Jun,10 AM,40.6,47.1,2.9
Jun,25-Jun,11 AM,41.5,46.1,3.2
Jun,25-Jun,12 PM,42.0,43.6,3.0
Jun,25-Jun,1 PM,42.5,41.5,3.5
Jun,25-Jun,2 PM,42.8,41.4,3.0
Jun,25-Jun,3 PM,42.3,42.0,3.2
Jun,25-Jun,4 PM,40.9,44.4,2.8
Jun,25-Jun,5 PM,37.0,56.3,3.0
Jun,25-Jun,6 PM,36.4,57.9,2.9
Jun,25-Jun,7 PM,35.2,61.3,2.1
Jun,25-Jun,8 PM,34.6,63.3,2.0
Jun,25-Jun,9 PM,34.2,64.0,1.8
Jun,25-Jun,10 PM,34.4,63.6,1.9
Jun,26-Jun,6 AM,33.0,70.1,2.4
Jun,26-Jun,7 AM,34.6,65.3,2.4
Jun,26-Jun,8 AM,36.7,59.8,2.3
Jun,26-Jun,9 AM,37.6,56.8,2.5
Jun,26-Jun,10 AM,40.9,50.2,2.8
Jun,26-Jun,11 AM,41.2,46.6,2.9
Jun,26-Jun,12 PM,41.4,46.2,3.3
Jun,26-Jun,1 PM,42.0,44.4,3.1
Jun,26-Jun,2 PM,37.9,50.8,3.0
Jun,26-Jun,3 PM,36.5,58.1,3.1
Jun,26-Jun,4 PM,36.9,56.5,2.8
Jun,26-Jun,5 PM,36.9,55.5,2.4
Jun,26-Jun,6 PM,35.8,58.3,1.6
Jun,26-Jun,7 PM,35.0,61.5,1.8
Jun,26-Jun,8 PM,34.2,65.0,1.9
Jun,26-Jun,9 PM,33.8,66.6,1.8
Jun,28-Jun,6 AM,32.3,72.0,2.3
Jun,28-Jun,7 AM,36.0,64.3,2.8
Jun,28-Jun,8 AM,39.0,58.1,4.3
Jun,28-Jun,9 AM,40.3,53.9,3.7
Jun,28-Jun,10 AM,40.8,52.6,3.3
Jun,28-Jun,11 AM,41.6,49.8,3.1
Jun,28-Jun,12 PM,41.9,48.2,3.1
Jun,28-Jun,1 PM,42.5,46.6,3.0
Jun,28-Jun,2 PM,43.1,45.1,3.1
Jun,28-Jun,3 PM,44.1,42.9,2.7
Jun,28-Jun,4 PM,43.9,42.6,2.7
Jun,28-Jun,5 PM,42.8,44.0,3.0
Jun,28-Jun,6 PM,39.2,49.5,2.7
Jun,28-Jun,7 PM,33.4,58.5,3.2
Jun,28-Jun,8 PM,33.6,58.4,4.2
Jul,2-Jul,6 AM,29.6,85.9,2.0
Jul,2-Jul,7 AM,33.6,72.2,2.4
Jul,2-Jul,8 AM,37.4,61.8,3.2
Jul,2-Jul,9 AM,38.8,56.9,3.5
Jul,2-Jul,10 AM,39.4,53.9,3.3
Jul,2-Jul,11 AM,39.2,53.5,4.1
Jul,2-Jul,12 PM,38.0,56.2,4.0
Jul,2-Jul,1 PM,37.6,57.2,3.3
Jul,2-Jul,2 PM,37.5,56.4,2.0
Jul,2-Jul,3 PM,38.4,56.2,3.3
Jul,2-Jul,4 PM,37.9,56.3,4.0
Jul,2-Jul,5 PM,37.6,56.3,3.4
Jul,2-Jul,6 PM,36.2,61.3,3.9
Jul,2-Jul,7 PM,35.9,62.1,5.8
Jul,3-Jul,6 AM,27.0,94.2,4.8
Jul,3-Jul,7 AM,31.6,76.9,2.3
Jul,3-Jul,8 AM,34.4,70.5,3.4
Jul,3-Jul,9 AM,36.2,64.1,2.7
Jul,3-Jul,10 AM,39.2,56.2,2.8
Jul,3-Jul,11 AM,41.0,50.8,3.1
Jul,3-Jul,12 PM,39.4,53.9,3.6
Jul,3-Jul,1 PM,32.6,71.1,3.6
Jul,3-Jul,2 PM,32.0,72.9,3.0
Jul,3-Jul,3 PM,32.2,73.7,1.5
Jul,3-Jul,4 PM,32.6,72.7,2.6
Jul,3-Jul,5 PM,30.7,74.9,2.0
Jul,3-Jul,6 PM,30.3,74.9,1.4
Jul,4-Jul,6 AM,30.0,86.6,1.6
Jul,4-Jul,7 AM,33.6,75.8,1.1
Jul,4-Jul,8 AM,37.3,67.8,3.0
Jul,4-Jul,9 AM,38.5,61.7,3.6
Jul,4-Jul,10 AM,39.9,55.7,3.9
Jul,4-Jul,11 AM,39.0,55.6,3.4
Jul,4-Jul,12 PM,40.1,52.1,3.9
Jul,4-Jul,1 PM,40.4,51.0,3.8
Jul,4-Jul,2 PM,40.8,50.0,3.4
Jul,4-Jul,3 PM,40.4,51.0,3.6
Jul,4-Jul,4 PM,38.2,54.9,3.4
Jul,4-Jul,5 PM,37.7,56.1,3.8
Jul,4-Jul,6 PM,36.5,58.7,4.3
Jul,4-Jul,7 PM,36.0,59.6,4.5
Jul,6-Jul,6 AM,30.0,87.9,0.7
Jul,6-Jul,7 AM,34.9,73.0,0.6
Jul,6-Jul,8 AM,38.2,60.5,3.8
Jul,6-Jul,9 AM,39.5,54.6,2.8
Jul,6-Jul,10 AM,40.9,50.3,3.2
Jul,6-Jul,11 AM,40.8,49.6,3.2
Jul,6-Jul,12 PM,41.8,48.0,3.7
Jul,6-Jul,1 PM,43.1,45.3,3.0
Jul,6-Jul,2 PM,43.0,44.6,2.6
Jul,6-Jul,3 PM,43.0,44.4,2.8
Jul,6-Jul,4 PM,42.5,45.3,3.2
Jul,6-Jul,5 PM,40.2,49.7,3.8
Jul,6-Jul,6 PM,38.3,55.0,5.5
Jul,6-Jul,7 PM,36.9,58.9,5.2
Jul,7-Jul,6 AM,30.1,85.6,3.1
Jul,7-Jul,7 AM,35.0,69.6,3.1
Jul,7-Jul,8 AM,38.1,57.8,4.3
Jul,7-Jul,9 AM,40.0,51.9,3.5
Jul,7-Jul,10 AM,41.2,48.1,3.0
Jul,7-Jul,11 AM,42.2,46.7,3.1
Jul,7-Jul,12 PM,42.3,46.3,3.1
Jul,7-Jul,1 PM,42.9,44.2,2.6
Jul,7-Jul,2 PM,42.3,45.1,2.8
Jul,7-Jul,3 PM,42.4,45.5,3.4
Jul,7-Jul,4 PM,41.2,48.1,2.8
Jul,7-Jul,5 PM,39.9,51.2,4.0
Jul,7-Jul,6 PM,37.4,58.0,4.0
Jul,8-Jul,6 AM,28.0,91.1,4.1
Jul,8-Jul,7 AM,34.2,70.2,1.5
Jul,8-Jul,8 AM,37.8,60.5,3.6
Jul,8-Jul,9 AM,39.3,55.3,4.6
Jul,8-Jul,10 AM,40.1,53.4,2.9
Jul,8-Jul,11 AM,40.5,51.4,3.1
Jul,8-Jul,12 PM,41.6,48.9,3.0
Jul,8-Jul,1 PM,41.3,48.8,3.2
Jul,8-Jul,2 PM,42.2,46.1,3.3
Jul,8-Jul,3 PM,40.5,49.7,3.2
Jul,8-Jul,4 PM,35.1,59.3,3.3
Jul,8-Jul,5 PM,34.1,64.0,1.5
Jul,8-Jul,6 PM,34.4,63.7,1.5
Jul,9-Jul,7 AM,30.4,82.0,1.8
Jul,9-Jul,8 AM,32.1,77.0,1.9
Jul,9-Jul,9 AM,34.7,72.4,2.8
Jul,9-Jul,10 AM,38.2,62.2,3.6
Jul,9-Jul,11 AM,37.6,59.6,3.5
Jul,9-Jul,12 PM,38.3,56.8,4.1
Jul,9-Jul,1 PM,39.7,53.9,3.6
Jul,9-Jul,2 PM,38.5,57.3,3.5
Jul,9-Jul,3 PM,38.9,54.9,3.8
Jul,9-Jul,4 PM,35.8,64.7,3.0
Jul,9-Jul,5 PM,33.9,70.5,2.3
Jul,11-Jul,7 AM,31.9,71.5,5.7
Jul,11-Jul,8 AM,35.0,62.2,4.6
Jul,11-Jul,9 AM,37.2,56.5,4.4
Jul,11-Jul,10 AM,38.0,54.5,3.2
Jul,11-Jul,11 AM,38.6,53.9,3.6
Jul,11-Jul,12 PM,39.2,53.6,4.3
Jul,11-Jul,1 PM,38.9,53.1,3.8
Jul,11-Jul,2 PM,39.0,52.5,3.0
Jul,11-Jul,3 PM,39.0,52.1,2.6
Jul,11-Jul,4 PM,36.9,55.6,3.1
Jul,11-Jul,5 PM,32.9,66.6,4.7
Jul,12-Jul,7 AM,31.2,78.0,2.6
Jul,12-Jul,8 AM,33.4,71.6,3.2
Jul,12-Jul,9 AM,34.9,65.1,3.6
Jul,12-Jul,10 AM,35.9,61.5,5.5
Jul,12-Jul,11 AM,36.5,60.0,3.5
Jul,12-Jul,12 PM,35.3,65.5,4.4
Jul,12-Jul,1 PM,37.0,58.2,3.9
Jul,12-Jul,2 PM,37.3,55.7,4.1
Jul,12-Jul,3 PM,35.0,60.8,5.1
Jul,12-Jul,4 PM,33.6,65.9,4.5
Jul,12-Jul,5 PM,33.6,66.0,2.8
Jul,12-Jul,6 PM,32.9,69.1,2.8
Jul,13-Jul,7 AM,29.8,79.3,7.1
Jul,13-Jul,8 AM,31.3,73.9,5.3
Jul,13-Jul,9 AM,30.8,75.2,3.0
Jul,13-Jul,10 AM,30.7,76.4,2.5
Jul,13-Jul,11 AM,30.9,75.6,2.8
Jul,13-Jul,12 PM,32.2,70.9,2.6
Jul,13-Jul,1 PM,33.5,67.4,2.6
Jul,13-Jul,2 PM,35.7,62.4,2.7
Jul,13-Jul,3 PM,36.1,60.1,3.0
Jul,13-Jul,4 PM,35.6,59.8,2.9
Jul,13-Jul,5 PM,34.8,60.9,3.1
Jul,13-Jul,6 PM,34.1,62.1,3.9
Jul,15-Jul,6 AM,24.8,100.0,0.6
Jul,15-Jul,7 AM,31.2,81.6,2.1
Jul,15-Jul,8 AM,35.4,72.3,3.6
Jul,15-Jul,9 AM,38.7,62.9,3.3
Jul,15-Jul,10 AM,39.3,56.6,2.7
Jul,15-Jul,11 AM,39.7,54.7,3.7
Jul,15-Jul,12 PM,41.2,50.6,3.0
Jul,15-Jul,1 PM,42.1,48.7,3.1
Jul,15-Jul,2 PM,42.5,46.3,3.7
Jul,15-Jul,3 PM,41.6,48.9,3.7
Jul,15-Jul,4 PM,37.5,56.3,3.8
Jul,15-Jul,5 PM,37.4,57.0,2.3
Jul,15-Jul,6 PM,36.3,59.2,2.6
Jul,16-Jul,6 AM,30.8,84.2,1.1
Jul,16-Jul,7 AM,34.3,71.7,1.0
Jul,16-Jul,8 AM,34.5,69.3,2.9
Jul,16-Jul,9 AM,35.6,67.1,2.8
Jul,16-Jul,10 AM,38.4,60.0,2.4
Jul,16-Jul,11 AM,40.9,53.2,2.4
Jul,16-Jul,12 PM,41.9,50.7,3.0
Jul,16-Jul,1 PM,42.1,50.2,3.3
Jul,16-Jul,2 PM,41.6,49.9,3.7
Jul,16-Jul,3 PM,38.4,58.9,3.5
Jul,16-Jul,4 PM,38.4,56.8,3.2
Jul,16-Jul,5 PM,38.9,54.1,3.0
Jul,16-Jul,6 PM,36.8,59.8,3.5
Jul,17-Jul,6 AM,28.6,90.8,3.0
Jul,17-Jul,7 AM,35.5,68.5,0.6
Jul,17-Jul,8 AM,38.6,57.7,3.8
Jul,17-Jul,9 AM,39.4,53.4,4.2
Jul,17-Jul,10 AM,39.5,52.8,3.5
Jul,17-Jul,11 AM,39.8,51.9,2.9
