Months,Days,date time,Average of temp,Average of humid,Average of wind speed
Jun,11-Jun,6 AM,30.0,74.6,0.0
Jun,11-Jun,7 AM,33.3,68.2,0.0
Jun,11-Jun,8 AM,37.6,56.8,0.3
Jun,11-Jun,9 AM,39.4,49.8,1.0
Jun,11-Jun,10 AM,40.0,48.5,1.0
Jun,11-Jun,11 AM,40.9,47.2,0.7
Jun,11-Jun,12 PM,41.4,45.4,0.8
Jun,11-Jun,1 PM,42.1,44.8,1.1
Jun,11-Jun,2 PM,42.7,44.0,1.1
Jun,11-Jun,3 PM,43.0,42.3,1.0
Jun,11-Jun,4 PM,41.7,44.7,0.3
Jun,11-Jun,5 PM,40.5,48.9,0.0
Jun,11-Jun,6 PM,38.0,56.1,0.0
Jun,11-Jun,7 PM,35.3,63.5,0.0
Jun,11-Jun,8 PM,34.2,66.3,0.0
Jun,11-Jun,9 PM,33.5,68.8,0.0
Jun,11-Jun,10 PM,33.0,69.6,0.0
Jun,11-Jun,11 PM,32.5,70.4,0.0
Jun,12-Jun,12 AM,32.1,70.6,0.0
Jun,12-Jun,1 AM,31.7,71.2,0.0
Jun,12-Jun,2 AM,31.3,72.2,0.0
Jun,12-Jun,3 AM,31.6,72.1,0.0
Jun,12-Jun,4 AM,31.6,72.7,0.0
Jun,12-Jun,5 AM,31.7,72.7,0.0
Jun,12-Jun,6 AM,32.3,72.4,0.0
Jun,12-Jun,7 AM,34.4,68.0,0.1
Jun,12-Jun,8 AM,38.1,58.5,0.2
Jun,12-Jun,9 AM,40.5,52.2,0.5
Jun,12-Jun,10 AM,41.5,48.1,0.7
Jun,12-Jun,11 AM,41.4,48.4,0.8
Jun,12-Jun,12 PM,42.5,45.7,0.7
Jun,12-Jun,1 PM,43.1,43.5,0.8
Jun,12-Jun,2 PM,43.7,41.6,0.6
Jun,12-Jun,3 PM,42.4,44.2,0.1
Jun,12-Jun,4 PM,41.5,47.1,0.0
Jun,12-Jun,5 PM,41.9,46.3,0.0
Jun,12-Jun,6 PM,37.9,55.9,0.0
Jun,12-Jun,7 PM,35.7,63.0,0.1
Jun,12-Jun,8 PM,35.0,64.3,0.0
Jun,12-Jun,9 PM,34.1,66.4,0.0
Jun,12-Jun,10 PM,33.5,68.1,0.0
Jun,12-Jun,11 PM,33.0,69.5,0.0
Jun,13-Jun,12 AM,32.6,70.9,0.0
Jun,13-Jun,1 AM,32.4,72.0,0.0
Jun,13-Jun,2 AM,32.3,72.1,0.0
Jun,13-Jun,3 AM,31.7,72.7,0.0
Jun,13-Jun,4 AM,31.4,73.0,0.0
Jun,13-Jun,5 AM,31.0,73.7,0.0
Jun,13-Jun,6 AM,31.6,73.7,0.0
Jun,13-Jun,7 AM,35.0,66.1,0.0
Jun,13-Jun,8 AM,38.9,55.8,0.1
Jun,13-Jun,9 AM,41.0,50.3,0.3
Jun,13-Jun,10 AM,41.3,49.1,0.3
Jun,13-Jun,11 AM,42.1,47.3,0.6
Jun,13-Jun,12 PM,42.3,46.5,0.5
Jun,13-Jun,1 PM,42.0,46.3,0.5
Jun,13-Jun,2 PM,41.7,47.1,0.6
Jun,13-Jun,3 PM,40.9,48.6,1.0
Jun,13-Jun,4 PM,40.0,49.3,0.8
Jun,13-Jun,5 PM,39.1,51.8,0.5
Jun,13-Jun,6 PM,37.1,57.3,0.0
Jun,13-Jun,7 PM,34.6,63.7,0.0
Jun,13-Jun,8 PM,33.6,67.2,0.0
Jun,13-Jun,9 PM,32.9,68.6,0.0
Jun,13-Jun,10 PM,32.2,70.8,0.0
Jun,13-Jun,11 PM,31.9,71.6,0.0
Jun,14-Jun,12 AM,32.1,70.6,0.0
Jun,14-Jun,1 AM,31.4,71.3,0.0
Jun,14-Jun,2 AM,31.0,72.4,0.0
Jun,14-Jun,3 AM,30.9,73.1,0.0
Jun,14-Jun,4 AM,30.9,73.6,0.0
Jun,14-Jun,5 AM,31.0,73.7,0.0
Jun,14-Jun,6 AM,31.8,72.9,0.0
Jun,14-Jun,7 AM,34.8,67.2,0.0
Jun,14-Jun,8 AM,38.7,57.4,0.1
Jun,14-Jun,9 AM,40.8,50.5,0.4
Jun,14-Jun,10 AM,41.6,47.7,0.3
Jun,14-Jun,11 AM,42.3,45.2,0.3
Jun,14-Jun,12 PM,42.7,43.3,0.5
Jun,14-Jun,1 PM,43.8,41.2,0.6
Jun,14-Jun,2 PM,43.1,44.8,1.2
Jun,14-Jun,3 PM,42.0,46.2,0.9
Jun,14-Jun,4 PM,40.7,51.4,0.6
Jun,14-Jun,5 PM,38.9,53.2,0.4
Jun,14-Jun,6 PM,36.9,57.9,0.0
Jun,14-Jun,7 PM,34.7,63.9,0.0
Jun,14-Jun,8 PM,33.6,67.7,0.0
Jun,14-Jun,9 PM,32.9,70.2,0.0
Jun,14-Jun,10 PM,32.5,71.6,0.0
Jun,14-Jun,11 PM,32.1,72.0,0.0
Jun,15-Jun,12 AM,31.9,72.7,0.0
Jun,15-Jun,1 AM,31.7,73.0,0.0
Jun,15-Jun,2 AM,31.4,73.9,0.0
Jun,15-Jun,3 AM,31.1,74.3,0.0
Jun,15-Jun,4 AM,30.9,74.8,0.0
Jun,15-Jun,5 AM,30.9,74.6,0.0
Jun,15-Jun,6 AM,31.4,74.3,0.0
Jun,15-Jun,7 AM,35.3,67.5,0.0
Jun,15-Jun,8 AM,38.7,57.4,0.1
Jun,15-Jun,9 AM,40.3,53.0,0.3
Jun,15-Jun,10 AM,40.9,51.2,0.4
Jun,15-Jun,11 AM,40.9,50.9,0.6
Jun,15-Jun,12 PM,41.9,48.1,0.7
Jun,15-Jun,1 PM,42.3,46.9,0.5
Jun,15-Jun,2 PM,43.1,44.1,1.5
Jun,18-Jun,3 PM,40.3,50.9,0.1
Jun,18-Jun,4 PM,39.1,57.0,0.0
Jun,18-Jun,5 PM,38.3,60.8,0.0
Jun,18-Jun,6 PM,37.8,60.5,0.0
Jun,18-Jun,7 PM,34.4,67.6,0.0
Jun,18-Jun,8 PM,33.2,70.7,0.0
Jun,18-Jun,9 PM,32.5,71.9,0.0
Jun,18-Jun,10 PM,31.9,73.0,0.0
Jun,18-Jun,11 PM,31.8,73.3,0.0
Jun,19-Jun,12 AM,32.0,72.8,0.0
Jun,19-Jun,1 AM,32.0,73.2,0.0
Jun,19-Jun,2 AM,31.1,74.3,0.2
Jun,19-Jun,3 AM,29.8,76.3,0.5
Jun,19-Jun,4 AM,29.6,76.3,0.0
Jun,19-Jun,5 AM,29.5,76.6,0.0
Jun,19-Jun,6 AM,29.9,76.1,0.0
Jun,19-Jun,7 AM,32.5,72.8,0.0
Jun,19-Jun,8 AM,37.2,64.1,0.0
Jun,19-Jun,9 AM,39.6,56.4,0.1
Jun,19-Jun,10 AM,40.4,53.6,0.2
Jun,19-Jun,11 AM,40.7,50.8,0.4
Jun,19-Jun,12 PM,40.7,49.8,0.6
Jun,19-Jun,1 PM,41.8,46.4,0.7
Jun,19-Jun,2 PM,40.9,48.6,0.1
Jun,19-Jun,3 PM,40.8,50.8,0.0
Jun,19-Jun,4 PM,39.5,56.7,0.0
Jun,19-Jun,5 PM,37.8,61.0,0.0
Jun,19-Jun,6 PM,36.3,65.5,0.0
Jun,19-Jun,7 PM,34.6,68.7,0.7
Jun,19-Jun,8 PM,33.2,61.4,2.0
Jun,19-Jun,9 PM,32.5,64.4,0.2
Jun,19-Jun,10 PM,31.7,69.1,0.0
Jun,19-Jun,11 PM,30.9,71.7,0.0
Jun,20-Jun,12 AM,30.2,73.5,0.0
Jun,20-Jun,1 AM,29.7,74.7,0.0
Jun,20-Jun,2 AM,29.6,75.3,0.0
Jun,20-Jun,3 AM,29.4,75.5,0.0
Jun,20-Jun,4 AM,29.3,75.7,0.0
Jun,20-Jun,5 AM,28.9,75.8,0.0
Jun,20-Jun,6 AM,29.2,75.5,0.0
Jun,20-Jun,7 AM,31.8,70.9,0.0
Jun,20-Jun,8 AM,34.6,63.5,0.0
Jun,20-Jun,9 AM,36.5,57.3,0.1
Jun,20-Jun,10 AM,39.4,49.0,0.4
Jun,20-Jun,11 AM,39.8,47.3,0.4
Jun,20-Jun,12 PM,40.4,47.0,0.5
Jun,20-Jun,1 PM,41.4,45.6,0.6
Jun,20-Jun,2 PM,42.6,43.0,0.5
Jun,20-Jun,3 PM,43.2,41.0,0.6
Jun,20-Jun,4 PM,43.4,40.8,0.4
Jun,20-Jun,5 PM,41.2,45.5,0.0
Jun,20-Jun,6 PM,37.0,55.7,0.0
Jun,20-Jun,7 PM,34.3,63.6,0.0
Jun,20-Jun,8 PM,33.4,67.9,0.0
Jun,20-Jun,9 PM,32.8,70.1,0.0
Jun,20-Jun,10 PM,32.7,67.5,0.1
Jun,20-Jun,11 PM,32.7,64.7,0.4
Jun,21-Jun,12 AM,30.6,67.1,0.2
Jun,21-Jun,1 AM,29.4,70.3,0.0
Jun,21-Jun,2 AM,29.2,71.5,0.1
Jun,21-Jun,3 AM,29.4,70.9,0.0
Jun,21-Jun,4 AM,28.8,72.9,0.0
Jun,21-Jun,5 AM,28.5,73.9,0.0
Jun,21-Jun,6 AM,29.1,74.0,0.0
Jun,21-Jun,7 AM,33.0,66.9,0.0
Jun,21-Jun,8 AM,38.0,54.7,0.2
Jun,21-Jun,9 AM,39.1,51.3,0.6
Jun,21-Jun,10 AM,39.8,50.6,0.7
Jun,21-Jun,11 AM,40.4,49.1,0.9
Jun,21-Jun,12 PM,40.8,48.1,1.0
Jun,21-Jun,1 PM,41.8,45.0,1.2
Jun,21-Jun,2 PM,42.4,43.7,1.1
Jun,21-Jun,3 PM,43.5,41.8,0.5
Jun,21-Jun,4 PM,43.5,41.1,0.5
Jun,21-Jun,5 PM,41.2,48.2,0.0
Jun,21-Jun,6 PM,38.2,56.2,0.0
Jun,21-Jun,7 PM,35.5,62.6,0.0
Jun,21-Jun,8 PM,34.7,63.6,0.7
Jun,21-Jun,9 PM,31.7,67.6,0.9
Jun,21-Jun,10 PM,30.1,72.7,0.8
Jun,21-Jun,11 PM,29.9,74.1,0.1
Jun,22-Jun,12 AM,29.9,75.1,0.0
Jun,22-Jun,1 AM,30.0,75.5,0.0
Jun,22-Jun,2 AM,29.9,75.4,0.0
Jun,22-Jun,3 AM,29.7,75.2,0.0
Jun,22-Jun,4 AM,29.6,75.7,0.0
Jun,22-Jun,5 AM,29.5,76.2,0.0
Jun,22-Jun,6 AM,29.9,76.2,0.0
Jun,22-Jun,7 AM,32.3,72.2,0.1
Jun,22-Jun,8 AM,35.5,63.6,0.3
Jun,22-Jun,9 AM,37.8,57.4,0.1
Jun,22-Jun,10 AM,39.6,53.0,0.2
Jun,22-Jun,11 AM,40.5,50.9,0.6
Jun,22-Jun,12 PM,41.0,48.8,0.7
Jun,22-Jun,1 PM,41.3,48.1,0.5
Jun,22-Jun,2 PM,42.8,45.6,0.6
Jun,22-Jun,3 PM,41.0,49.0,0.4
Jun,22-Jun,4 PM,41.2,50.0,0.1
Jun,22-Jun,5 PM,41.4,51.2,0.0
Jun,22-Jun,6 PM,38.1,58.8,0.1
Jun,22-Jun,7 PM,35.3,62.6,0.0
Jun,22-Jun,8 PM,33.8,66.4,0.0
Jun,22-Jun,9 PM,33.2,68.3,0.0
Jun,22-Jun,10 PM,32.8,69.3,0.0
Jun,22-Jun,11 PM,32.2,69.7,0.0
Jun,23-Jun,12 AM,31.7,71.0,0.0
Jun,23-Jun,1 AM,31.7,71.9,0.0
Jun,23-Jun,2 AM,31.1,73.2,0.0
Jun,23-Jun,3 AM,31.0,74.0,0.0
Jun,23-Jun,4 AM,31.2,73.8,0.0
Jun,23-Jun,5 AM,31.4,73.5,0.0
Jun,23-Jun,6 AM,31.7,73.5,0.0
Jun,23-Jun,7 AM,33.8,69.5,0.0
Jun,23-Jun,8 AM,37.0,61.3,0.1
Jun,23-Jun,9 AM,35.3,61.1,0.8
Jun,23-Jun,10 AM,32.5,69.4,1.3
Jun,23-Jun,11 AM,34.4,65.7,1.0
Jun,23-Jun,12 PM,38.1,56.0,0.6
Jun,23-Jun,1 PM,39.9,50.9,0.6
Jun,23-Jun,2 PM,39.4,52.7,0.2
Jun,23-Jun,3 PM,40.0,52.1,0.1
Jun,23-Jun,4 PM,38.4,56.7,0.0
Jun,23-Jun,5 PM,36.7,61.2,0.0
Jun,23-Jun,6 PM,35.3,64.4,0.0
Jun,23-Jun,7 PM,33.7,67.8,0.0
Jun,23-Jun,8 PM,33.0,70.0,0.0
Jun,23-Jun,9 PM,32.6,71.1,0.0
Jun,23-Jun,10 PM,31.9,72.5,0.0
Jun,23-Jun,11 PM,31.9,73.2,0.0
Jun,24-Jun,12 AM,31.9,73.7,0.0
Jun,24-Jun,1 AM,31.7,74.6,0.0
Jun,24-Jun,2 AM,31.2,74.6,0.0
Jun,24-Jun,3 AM,30.9,75.2,0.0
Jun,24-Jun,4 AM,30.8,75.2,0.0
Jun,24-Jun,5 AM,30.7,75.7,0.0
Jun,24-Jun,6 AM,31.4,75.2,0.0
Jun,24-Jun,7 AM,33.0,73.0,0.0
Jun,24-Jun,8 AM,37.8,60.3,0.0
Jun,24-Jun,9 AM,40.1,52.3,0.3
Jun,24-Jun,10 AM,40.6,50.0,0.6
Jun,24-Jun,11 AM,40.9,49.5,0.7
Jun,24-Jun,12 PM,39.6,53.1,0.1
Jun,24-Jun,1 PM,39.6,53.1,0.2
Jun,24-Jun,2 PM,39.7,53.4,0.2
Jun,24-Jun,3 PM,37.6,58.0,0.1
Jun,24-Jun,4 PM,35.8,61.6,0.2
Jun,24-Jun,5 PM,34.7,62.7,0.1
Jun,24-Jun,6 PM,33.8,64.0,0.0
Jun,24-Jun,7 PM,33.2,65.3,0.0
Jun,24-Jun,8 PM,32.6,66.4,0.2
Jun,24-Jun,9 PM,31.2,66.0,0.3
Jun,24-Jun,10 PM,30.3,70.6,0.0
Jun,24-Jun,11 PM,30.2,72.0,0.0
Jun,25-Jun,12 AM,29.9,72.7,0.0
Jun,25-Jun,1 AM,29.7,73.4,0.0
Jun,25-Jun,2 AM,29.3,73.9,0.0
Jun,25-Jun,3 AM,29.1,74.2,0.0
Jun,25-Jun,4 AM,29.1,74.8,0.0
Jun,25-Jun,5 AM,28.9,75.3,0.0
Jun,25-Jun,6 AM,29.4,74.8,0.0
Jun,25-Jun,7 AM,32.3,69.3,0.0
Jun,25-Jun,8 AM,36.6,59.2,0.0
Jun,25-Jun,9 AM,39.2,51.4,0.2
Jun,25-Jun,10 AM,39.4,50.4,0.2
Jun,25-Jun,11 AM,39.7,49.3,0.4
Jun,25-Jun,12 PM,40.3,46.5,0.5
Jun,25-Jun,1 PM,41.5,43.2,0.5
Jun,25-Jun,2 PM,42.8,42.2,0.5
Jun,25-Jun,3 PM,42.7,42.5,0.5
Jun,25-Jun,4 PM,40.9,46.0,0.3
Jun,25-Jun,5 PM,37.5,55.5,0.3
Jun,25-Jun,6 PM,35.9,59.0,0.0
Jun,25-Jun,7 PM,34.2,64.0,0.0
Jun,25-Jun,8 PM,33.3,66.8,0.0
Jun,25-Jun,9 PM,33.0,68.3,0.0
Jun,25-Jun,10 PM,32.5,70.4,0.0
Jun,25-Jun,11 PM,32.2,70.6,0.0
Jun,26-Jun,12 AM,31.9,71.1,0.0
Jun,26-Jun,1 AM,31.3,72.1,0.0
Jun,26-Jun,2 AM,31.1,73.0,0.0
Jun,26-Jun,3 AM,30.9,73.5,0.0
Jun,26-Jun,4 AM,31.0,73.9,0.0
Jun,26-Jun,5 AM,30.8,74.2,0.0
Jun,26-Jun,6 AM,31.3,73.9,0.0
Jun,26-Jun,7 AM,34.3,67.8,0.2
Jun,26-Jun,8 AM,37.7,58.8,0.3
Jun,26-Jun,9 AM,38.8,55.7,0.2
Jun,26-Jun,10 AM,39.9,52.0,0.1
Jun,26-Jun,11 AM,40.6,49.1,0.4
Jun,26-Jun,12 PM,41.2,47.2,0.6
Jun,26-Jun,1 PM,42.3,45.3,0.5
Jun,26-Jun,2 PM,40.0,48.0,1.6
Jun,26-Jun,3 PM,36.3,58.8,0.4
Jun,26-Jun,4 PM,36.5,57.5,0.7
Jun,26-Jun,5 PM,36.4,58.4,0.0
Jun,26-Jun,6 PM,34.9,62.3,0.0
Jun,26-Jun,7 PM,33.4,67.6,0.0
Jun,26-Jun,8 PM,32.7,69.3,0.0
Jun,26-Jun,9 PM,32.4,70.8,0.0
Jun,26-Jun,10 PM,32.1,71.5,0.0
Jun,26-Jun,11 PM,31.7,71.3,0.0
Jun,27-Jun,12 AM,31.0,72.7,0.0
Jun,27-Jun,1 AM,30.7,73.3,0.0
Jun,27-Jun,2 AM,30.7,73.9,0.0
Jun,27-Jun,3 AM,30.7,74.0,0.0
Jun,27-Jun,4 AM,30.6,74.5,0.0
Jun,27-Jun,5 AM,31.1,74.4,0.0
Jun,27-Jun,6 AM,31.7,74.1,0.0
Jun,27-Jun,7 AM,34.9,66.8,0.1
Jun,27-Jun,8 AM,38.7,56.9,0.2
Jun,27-Jun,9 AM,40.1,52.4,0.2
Jun,27-Jun,10 AM,40.6,50.0,0.4
Jun,27-Jun,11 AM,41.4,47.5,0.6
Jun,27-Jun,12 PM,41.9,46.6,0.6
Jun,27-Jun,1 PM,38.3,51.7,1.5
Jun,27-Jun,2 PM,33.2,63.7,0.4
Jun,27-Jun,3 PM,33.1,65.4,0.1
Jun,27-Jun,4 PM,35.2,61.8,0.1
Jun,27-Jun,5 PM,35.2,60.8,0.3
Jun,27-Jun,6 PM,33.6,66.4,0.0
Jun,27-Jun,7 PM,32.0,71.1,0.0
Jun,27-Jun,8 PM,31.2,72.7,0.0
Jun,27-Jun,9 PM,30.9,73.5,0.0
Jun,27-Jun,10 PM,30.4,73.9,0.0
Jun,27-Jun,11 PM,30.0,74.3,0.0
Jun,28-Jun,12 AM,29.6,74.9,0.0
Jun,28-Jun,1 AM,29.4,75.2,0.0
Jun,28-Jun,2 AM,29.7,74.8,0.0
Jun,28-Jun,3 AM,30.3,73.7,0.0
Jun,28-Jun,4 AM,29.9,73.9,0.0
Jun,28-Jun,5 AM,29.7,74.9,0.0
Jun,28-Jun,6 AM,30.6,74.2,0.0
Jun,28-Jun,7 AM,34.0,68.3,0.0
Jun,28-Jun,8 AM,36.7,61.6,0.1
Jun,28-Jun,9 AM,38.7,56.4,0.2
Jun,28-Jun,10 AM,40.2,53.7,0.4
Jun,28-Jun,11 AM,40.8,51.2,0.4
Jun,28-Jun,12 PM,41.0,49.9,0.6
Jun,28-Jun,1 PM,42.2,47.4,0.6
Jun,28-Jun,2 PM,42.6,46.3,0.6
Jun,28-Jun,3 PM,43.3,44.8,0.6
Jun,28-Jun,4 PM,43.4,44.3,0.7
Jun,28-Jun,5 PM,41.8,46.3,0.5
Jun,28-Jun,6 PM,38.3,51.7,0.7
Jun,28-Jun,7 PM,33.8,57.5,0.6
Jun,28-Jun,8 PM,33.0,62.0,0.1
Jun,28-Jun,9 PM,32.1,65.9,0.1
Jun,28-Jun,10 PM,31.3,68.7,0.0
Jun,28-Jun,11 PM,30.8,70.8,0.0
Jun,29-Jun,12 AM,30.2,72.6,0.0
Jun,29-Jun,1 AM,29.9,73.3,0.0
Jun,29-Jun,2 AM,29.7,74.1,0.0
Jun,29-Jun,3 AM,29.7,74.1,0.0
Jun,29-Jun,4 AM,29.9,74.1,0.0
Jun,29-Jun,5 AM,30.2,74.1,0.0
Jun,29-Jun,6 AM,31.0,73.1,0.0
Jun,29-Jun,7 AM,33.8,67.8,0.0
Jun,29-Jun,8 AM,38.6,56.9,0.2
Jun,29-Jun,9 AM,40.5,51.2,0.5
Jun,29-Jun,10 AM,40.9,49.3,0.9
Jun,29-Jun,11 AM,41.4,48.3,0.9
Jun,29-Jun,12 PM,41.8,46.6,1.0
Jun,29-Jun,1 PM,43.0,45.0,0.6
Jun,29-Jun,2 PM,43.5,43.6,0.7
Jun,29-Jun,3 PM,44.4,42.5,0.5
Jun,29-Jun,4 PM,43.0,45.0,0.3
Jun,29-Jun,5 PM,40.7,50.6,0.2
Jun,29-Jun,6 PM,38.0,55.6,0.2
Jun,29-Jun,7 PM,35.7,59.7,0.0
Jun,29-Jun,8 PM,34.5,64.3,0.0
Jun,29-Jun,9 PM,33.5,63.4,0.1
Jun,29-Jun,10 PM,32.6,64.5,0.0
Jun,29-Jun,11 PM,32.5,66.4,0.0
Jul,1-Jul,12 AM,30.2,75.0,0.0
Jul,1-Jul,1 AM,30.3,75.6,0.0
Jul,1-Jul,2 AM,30.2,75.9,0.0
Jul,1-Jul,3 AM,30.2,76.2,0.0
Jul,1-Jul,4 AM,30.2,76.3,0.0
Jul,1-Jul,5 AM,29.9,76.4,0.0
Jul,1-Jul,6 AM,30.2,76.2,0.0
Jul,1-Jul,7 AM,31.5,74.4,0.0
Jul,1-Jul,8 AM,33.7,69.7,0.0
Jul,1-Jul,9 AM,37.4,59.1,0.1
Jul,1-Jul,10 AM,38.0,57.1,0.2
Jul,1-Jul,11 AM,39.2,53.7,0.4
Jul,1-Jul,12 PM,40.4,50.6,0.3
Jul,1-Jul,1 PM,41.6,47.1,0.6
Jul,1-Jul,2 PM,42.3,45.6,0.5
Jul,1-Jul,3 PM,43.0,43.2,0.7
Jul,1-Jul,4 PM,42.4,42.4,0.8
Jul,1-Jul,5 PM,40.1,49.5,0.5
Jul,1-Jul,6 PM,37.0,58.5,0.4
Jul,1-Jul,7 PM,35.1,62.8,0.0
Jul,1-Jul,8 PM,33.4,67.0,1.2
Jul,1-Jul,9 PM,30.2,72.9,0.7
Jul,1-Jul,10 PM,30.3,73.1,0.1
Jul,1-Jul,11 PM,30.3,73.7,0.0
Jul,2-Jul,12 AM,30.7,73.7,0.0
Jul,2-Jul,1 AM,30.5,74.1,0.0
Jul,2-Jul,2 AM,30.8,75.0,0.0
Jul,2-Jul,3 AM,30.7,75.0,0.0
Jul,2-Jul,4 AM,30.6,75.7,0.0
Jul,2-Jul,5 AM,31.2,75.6,0.0
Jul,2-Jul,6 AM,31.5,75.6,0.0
Jul,2-Jul,7 AM,33.3,72.6,0.0
Jul,2-Jul,8 AM,36.7,62.2,0.1
Jul,2-Jul,9 AM,38.3,57.3,0.4
Jul,2-Jul,10 AM,39.2,54.3,0.8
Jul,2-Jul,11 AM,39.7,52.7,0.9
Jul,2-Jul,12 PM,39.9,52.8,1.3
Jul,2-Jul,1 PM,38.5,55.4,0.4
Jul,2-Jul,2 PM,38.1,56.4,0.2
Jul,2-Jul,3 PM,38.5,56.6,0.3
Jul,2-Jul,4 PM,39.2,54.0,0.8
Jul,2-Jul,5 PM,38.3,54.8,0.8
Jul,2-Jul,6 PM,36.0,61.6,0.0
Jul,2-Jul,7 PM,34.7,64.1,0.8
Jul,2-Jul,8 PM,32.6,66.8,0.8
Jul,2-Jul,9 PM,30.6,70.8,0.5
Jul,2-Jul,10 PM,29.9,73.3,0.1
Jul,2-Jul,11 PM,29.7,75.1,0.0
Jul,3-Jul,12 AM,29.9,75.4,0.0
Jul,3-Jul,1 AM,30.0,75.7,0.0
Jul,3-Jul,2 AM,30.2,75.8,0.0
Jul,3-Jul,3 AM,30.2,75.6,0.0
Jul,3-Jul,4 AM,30.0,76.2,0.0
Jul,3-Jul,5 AM,30.0,76.3,0.0
Jul,3-Jul,6 AM,30.4,75.8,0.0
Jul,3-Jul,7 AM,31.6,74.4,0.0
Jul,3-Jul,8 AM,33.6,70.3,0.0
Jul,3-Jul,9 AM,35.8,64.8,0.0
Jul,3-Jul,10 AM,38.4,57.0,0.1
Jul,3-Jul,11 AM,40.5,50.8,0.3
Jul,3-Jul,12 PM,38.7,54.6,0.5
Jul,3-Jul,1 PM,32.3,71.1,0.2
Jul,3-Jul,2 PM,31.2,74.2,0.1
Jul,3-Jul,3 PM,31.7,75.2,0.0
Jul,3-Jul,4 PM,32.1,74.6,0.2
Jul,3-Jul,5 PM,30.3,75.8,0.3
Jul,3-Jul,6 PM,29.9,76.2,0.0
Jul,3-Jul,7 PM,30.0,76.9,0.0
Jul,3-Jul,8 PM,30.1,77.2,0.0
Jul,3-Jul,9 PM,30.0,77.4,0.0
Jul,3-Jul,10 PM,29.8,77.4,0.0
Jul,3-Jul,11 PM,29.7,77.5,0.0
Jul,4-Jul,12 AM,29.8,78.0,0.0
Jul,4-Jul,1 AM,29.8,77.9,0.0
Jul,4-Jul,2 AM,29.9,77.9,0.0
Jul,4-Jul,3 AM,30.0,77.9,0.0
Jul,4-Jul,4 AM,30.3,77.8,0.0
Jul,4-Jul,5 AM,30.4,77.9,0.0
Jul,4-Jul,6 AM,30.9,77.7,0.0
Jul,4-Jul,7 AM,32.8,76.1,0.0
Jul,4-Jul,8 AM,35.6,70.6,0.0
Jul,4-Jul,9 AM,37.2,63.3,0.1
Jul,4-Jul,10 AM,39.3,56.5,0.2
Jul,4-Jul,11 AM,39.0,55.7,0.3
Jul,4-Jul,12 PM,40.1,52.4,0.4
Jul,4-Jul,1 PM,40.8,50.8,0.5
Jul,4-Jul,2 PM,41.1,50.1,0.5
Jul,4-Jul,3 PM,41.1,50.2,0.7
Jul,4-Jul,4 PM,39.1,53.3,0.9
Jul,4-Jul,5 PM,38.4,54.7,0.7
Jul,4-Jul,6 PM,36.3,59.0,0.2
Jul,4-Jul,7 PM,34.8,63.3,0.0
Jul,4-Jul,8 PM,33.6,66.7,0.0
Jul,4-Jul,9 PM,33.3,69.0,0.0
Jul,4-Jul,10 PM,32.4,71.7,0.0
Jul,4-Jul,11 PM,31.9,73.2,0.0
Jul,5-Jul,12 AM,32.1,72.4,0.0
Jul,5-Jul,1 AM,31.9,72.5,0.0
Jul,5-Jul,2 AM,31.4,73.5,0.0
Jul,5-Jul,3 AM,31.5,73.8,0.0
Jul,5-Jul,4 AM,31.4,74.4,0.0
Jul,5-Jul,5 AM,31.3,74.8,0.0
Jul,5-Jul,6 AM,31.9,74.2,0.0
Jul,5-Jul,7 AM,33.3,71.4,0.1
Jul,5-Jul,8 AM,35.9,65.0,0.2
Jul,5-Jul,9 AM,37.5,60.5,0.1
Jul,5-Jul,10 AM,38.3,58.2,0.1
Jul,5-Jul,11 AM,39.9,54.0,0.4
Jul,5-Jul,12 PM,40.2,53.0,0.3
Jul,5-Jul,1 PM,37.2,63.2,0.0
Jul,5-Jul,2 PM,37.7,64.9,0.0
Jul,5-Jul,3 PM,38.8,58.4,0.9
Jul,5-Jul,4 PM,36.4,61.4,1.7
Jul,5-Jul,5 PM,36.1,62.1,0.3
Jul,5-Jul,6 PM,34.8,67.0,0.0
Jul,5-Jul,7 PM,33.3,71.5,0.0
Jul,5-Jul,8 PM,32.7,73.5,0.0
Jul,5-Jul,9 PM,32.6,74.1,0.0
Jul,5-Jul,10 PM,32.6,74.1,0.0
Jul,5-Jul,11 PM,32.1,74.9,0.0
Jul,6-Jul,12 AM,32.1,75.0,0.0
Jul,6-Jul,1 AM,32.2,74.7,0.0
Jul,6-Jul,2 AM,31.8,75.1,0.0
Jul,6-Jul,3 AM,32.0,75.4,0.0
Jul,6-Jul,4 AM,31.7,76.0,0.0
Jul,6-Jul,5 AM,31.6,76.3,0.0
Jul,6-Jul,6 AM,32.0,76.0,0.0
Jul,6-Jul,7 AM,34.1,71.9,0.1
Jul,6-Jul,8 AM,36.9,61.1,0.3
Jul,6-Jul,9 AM,38.3,56.2,0.3
Jul,6-Jul,10 AM,39.6,52.5,0.4
Jul,6-Jul,11 AM,40.0,51.2,0.6
Jul,6-Jul,12 PM,40.5,49.8,0.4
Jul,6-Jul,1 PM,41.5,48.0,0.7
Jul,6-Jul,2 PM,41.7,47.2,0.9
Jul,6-Jul,3 PM,41.7,47.0,0.5
Jul,6-Jul,4 PM,41.4,48.0,0.4
Jul,6-Jul,5 PM,39.3,52.2,0.1
Jul,6-Jul,6 PM,37.1,58.6,0.0
